ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
29007496,within an hour,0.96,0.98,FALSE,True ,True ,5,Santiago,-33.43793,-70.64226,Entire home/apt,2,1,1,1,26000.00,1,1125,158,27,0,4.74,4.85,4.81,4.89,4.89,4.96,4.81,True ,6,0.6
29010487,within an hour,1,0.96,FALSE,True ,True ,8,Santiago,-33.44067,-70.67643,Private room,2,1,1,2,24990.00,7,1125,183,1,1,4,5,4,5,5,5,4,True ,6,1
29742341,within an hour,1,0.61,True ,True ,True ,3,Santiago,-33.4435,-70.65726,Entire home/apt,3,1,1,1,41109.00,1,1125,279,314,83,4.93,4.97,4.87,4.97,4.99,4.95,4.91,False ,3,7.1
29772321,within an hour,1,0.93,True ,True ,True ,2,Santiago,-33.44216,-70.64809,Entire home/apt,2,1,1,1,27286.00,2,90,152,53,34,4.89,4.94,4.74,4.96,4.98,4.81,4.92,False ,1,1.5
27986747,Unknown,NaN,NaN,FALSE,True ,False ,1,Maipú,-33.50061,-70.74857,Entire home/apt,4,3,3,3,45000.00,1,1125,0,0,0,,,,,,,,True ,1,
27990628,Unknown,NaN,1,FALSE,True ,False ,1,Pedro Aguirre Cerda,-33.49671,-70.66863,Shared room,2,1,1,2,30000.00,1,1125,365,0,0,,,,,,,,True ,1,
29773301,Unknown,NaN,NaN,FALSE,True ,False ,1,Renca,-33.39415,-70.75175,Private room,2,1,1,1,21398.00,30,46,365,0,0,,,,,,,,True ,1,
29779126,Unknown,NaN,NaN,FALSE,True ,False ,0,Santiago,-33.45126,-70.66294,Entire home/apt,2,1,1,1,15000.00,28,1125,221,11,0,5,5,4.82,4.91,4.91,4.91,5,False ,1,0.36
29781097,within a day,1,0.5,FALSE,True ,False ,1,Las Condes,-33.39871,-70.50734,Entire home/apt,4,2.5,2,3,250000.00,5,11,89,1,0,5,5,5,5,5,5,5,False ,1,0.02
29793678,Unknown,NaN,1,FALSE,True ,False ,1,Providencia,-33.42924,-70.6276,Entire home/apt,2,1,1,1,45000.00,1,17,113,1,0,5,5,5,5,5,5,4,True ,1,0.02
29795010,within an hour,1,0.5,FALSE,True ,True ,1,Santiago,-33.4501,-70.65538,Private room,2,1,1,2,100000.00,2,1125,351,48,0,4.71,4.92,4.73,4.96,4.96,4.96,4.77,False ,1,1.09
29795988,within a few hours,1,0.75,FALSE,True ,True ,1,Providencia,-33.4348,-70.60623,Entire home/apt,2,1,1,1,38000.00,6,1125,37,32,10,4.81,4.94,4.75,4.97,4.97,4.88,4.78,False ,1,0.78
29798745,Unknown,NaN,0,FALSE,True ,True ,1,Santiago,-33.44387,-70.63644,Private room,1,1,1,1,11500.00,1,1125,2,11,0,5,4.91,4.73,4.91,4.91,4.91,4.91,False ,1,0.25
29799594,Unknown,NaN,NaN,FALSE,True ,False ,1,Providencia,-33.42414,-70.61777,Private room,1,1,1,2,20000.00,2,1125,365,0,0,,,,,,,,True ,1,
29156052,within an hour,1,1,True ,True ,True ,2,Las Condes,-33.40013,-70.57062,Entire home/apt,4,2,2,2,111828.00,10,1125,94,65,9,4.69,4.83,4.58,4.8,4.82,4.86,4.57,True ,2,1.45
29802031,within an hour,1,1,FALSE,True ,True ,1,Santiago,-33.45695,-70.65309,Entire home/apt,4,2,2,3,32500.00,1,1125,299,253,93,4.77,4.91,4.61,4.95,4.86,4.86,4.76,True ,1,5.77
29158366,within an hour,1,0.98,FALSE,True ,True ,8,Santiago,-33.44669,-70.65315,Entire home/apt,2,1,1,1,35000.00,1,28,353,25,21,4.76,4.84,4.72,4.76,4.92,4.96,4.68,True ,7,0.64
29805146,a few days or more,0.4,0.78,True ,True ,False ,9,Providencia,-33.4393,-70.62866,Private room,1,1,1,1,11000.00,2,30,172,2,1,5,5,4.5,5,5,5,5,False ,8,0.14
27990632,a few days or more,0,0.6,FALSE,True ,True ,3,Vitacura,-33.40156,-70.59038,Private room,1,1,1,1,44027.00,3,1125,187,2,0,5,4.5,5,5,5,5,5,False ,4,0.05
29805517,within a few hours,1,1,True ,True ,True ,2,Las Condes,-33.39464,-70.55779,Private room,2,1,1,2,30000.00,2,30,141,0,0,,,,,,,,True ,1,
29814729,Unknown,NaN,1,FALSE,True ,True ,2,Macul,-33.50307,-70.60748,Private room,1,1,1,1,13000.00,2,1125,118,2,0,5,5,5,5,5,5,5,False ,2,0.05
29823104,Unknown,NaN,1,FALSE,True ,False ,1,Estación Central,-33.45989,-70.72227,Private room,2,2,3,3,25000.00,2,30,179,0,0,,,,,,,,True ,1,
27995183,within an hour,0.89,0.81,FALSE,True ,True ,3,Las Condes,-33.40001,-70.57225,Entire home/apt,4,2,2,1,264161.00,180,1125,365,0,0,,,,,,,,False ,3,
29827274,within a few hours,0.9,0.39,FALSE,True ,False ,1,Las Condes,-33.424,-70.57458,Entire home/apt,2,1,1,2,25462.00,2,1125,147,2,2,3.5,5,3.5,5,5,3.5,4,False ,1,0.64
29849801,within a few hours,0.9,0.99,FALSE,True ,True ,7,Las Condes,-33.39891,-70.57263,Entire home/apt,4,1,1,3,42000.00,3,1125,172,35,2,4.51,4.68,4.56,4.66,4.71,4.89,4.4,True ,7,0.81
29858244,within an hour,1,0.98,FALSE,True ,True ,2,San Miguel,-33.49043,-70.66034,Entire home/apt,3,1,1,2,23000.00,2,3,173,81,15,4.44,4.64,4.15,4.9,4.69,4.53,4.6,True ,1,1.96
29873999,Unknown,NaN,1,FALSE,True ,True ,1,Santiago,-33.44539,-70.64477,Entire home/apt,2,1,1,1,142857.00,2,1125,365,15,0,4.31,4.54,4,4.62,5,5,4.46,False ,1,0.38
29881919,Unknown,NaN,NaN,FALSE,True ,False ,1,Macul,-33.47495,-70.60149,Private room,1,1,1,1,15000.00,1,1125,365,0,0,,,,,,,,True ,1,
29888588,within a few hours,1,0,FALSE,True ,False ,1,Las Condes,-33.41246,-70.58842,Entire home/apt,2,1,1,1,70000.00,6,1125,179,0,0,,,,,,,,False ,1,
28031845,within an hour,1,0.92,FALSE,True ,False ,2,Quinta Normal,-33.42566,-70.71148,Private room,1,1,1,1,12500.00,1,1125,364,5,2,5,5,5,5,5,5,5,True ,2,0.11
29902903,within an hour,1,0.96,FALSE,True ,True ,11,Santiago,-33.44046,-70.64059,Hotel room,2,1,1,1,88054.00,2,1125,365,1,0,5,5,5,5,5,5,5,True ,10,0.03
29903622,within a day,1,NaN,FALSE,True ,True ,2,La Florida,-33.51198,-70.55984,Private room,1,1,1,1,18000.00,3,1125,179,0,0,,,,,,,,True ,1,
29905767,within a day,0.67,0.63,FALSE,True ,False ,1,Las Condes,-33.41998,-70.58304,Private room,1,1,1,1,12000.00,1,15,78,10,3,4.7,4.6,4.2,4.9,4.7,4.8,4.4,False ,1,0.23
29906121,within a day,1,0,FALSE,True ,False ,1,Santiago,-33.43727,-70.65684,Entire home/apt,5,2,3,4,50000.00,5,1125,317,20,0,4.15,4.55,4.35,4.8,4.2,4.75,4.4,False ,1,0.46
29921620,within a few hours,0.9,0.99,FALSE,True ,True ,7,Las Condes,-33.40068,-70.57157,Entire home/apt,2,1,1,2,55000.00,3,1125,264,29,11,4.07,4.1,4.07,4.34,4,4.69,4.03,True ,7,0.68
29924255,within a few hours,0.9,0.99,FALSE,True ,True ,7,Las Condes,-33.39891,-70.57263,Entire home/apt,4,1,1,3,50000.00,5,1125,172,24,0,4.04,4.46,4.5,4.63,4.42,5,4.29,True ,7,0.55
29942756,within an hour,1,1,FALSE,True ,True ,13,Las Condes,-33.41246,-70.56701,Entire home/apt,2,1,1,2,46286.00,2,1125,319,20,8,4.89,4.95,4.84,4.84,5,4.89,4.84,True ,12,0.46
29943515,within an hour,1,1,FALSE,True ,True ,13,Las Condes,-33.41236,-70.58456,Entire home/apt,2,1,1,2,48000.00,2,1125,309,11,4,5,5,5,5,5,5,5,True ,12,0.27
29943778,within an hour,1,1,FALSE,True ,True ,13,Las Condes,-33.41243,-70.58641,Entire home/apt,2,1,1,1,47143.00,2,1125,355,17,0,4.93,5,4.87,5,4.93,5,4.87,True ,12,0.42
29954739,Unknown,NaN,NaN,FALSE,True ,False ,1,Las Condes,-33.40649,-70.58134,Entire home/apt,6,2,3,3,80000.00,304,1125,365,0,0,,,,,,,,True ,1,
29963226,Unknown,NaN,1,FALSE,True ,True ,1,San Miguel,-33.48834,-70.64377,Private room,1,1,1,1,13000.00,1,30,263,7,0,5,4.86,4.86,4.86,4.86,5,5,True ,1,0.16
29964330,within an hour,1,0.99,True ,True ,True ,1,Lo Barnechea,-33.37116,-70.51641,Entire home/apt,4,2,2,3,57500.00,1,30,139,76,39,4.83,4.96,4.84,4.96,4.96,4.95,4.79,True ,1,1.75
29159511,within an hour,0.96,0.98,FALSE,True ,True ,5,Santiago,-33.43696,-70.64388,Entire home/apt,2,1,1,1,30000.00,1,1125,267,75,22,4.52,4.75,4.44,4.81,4.77,4.89,4.52,True ,6,1.69
29965013,within a day,1,NaN,FALSE,True ,False ,1,Ñuñoa,-33.43514,-70.58238,Private room,1,1,1,1,11042.00,60,1125,358,0,0,,,,,,,,True ,1,
29965702,within an hour,1,0.91,FALSE,True ,True ,1,Santiago,-33.4439,-70.65809,Entire home/apt,4,2,2,3,32299.00,28,1125,25,28,5,5,4.96,4.79,5,5,4.96,4.86,False ,1,0.68
28052008,Unknown,NaN,1,FALSE,True ,False ,4,Santiago,-33.43642,-70.64395,Hotel room,1,1,1,1,83651.00,1,1125,365,0,0,,,,,,,,True ,1,
28053022,Unknown,NaN,NaN,FALSE,True ,False ,2,Ñuñoa,-33.46178,-70.62032,Entire home/apt,4,1,2,2,500000.00,90,1125,365,1,0,3,5,3,5,4,5,4,True ,1,0.02
29973509,a few days or more,0,0,FALSE,True ,False ,1,Las Condes,-33.39378,-70.55619,Private room,2,1,1,2,45000.00,3,15,180,0,0,,,,,,,,False ,1,
29979576,within an hour,0.95,1,True ,True ,True ,4,Providencia,-33.42443,-70.61555,Entire home/apt,3,1.5,1,1,51000.00,5,300,298,114,21,4.96,4.98,4.84,4.99,5,4.98,4.86,True ,5,2.66
29980706,within a day,1,0,FALSE,True ,True ,2,San Joaquín,-33.50181,-70.62227,Entire home/apt,9,3,4,9,200000.00,3,15,296,0,0,,,,,,,,False ,1,
29981660,within an hour,1,0.92,FALSE,True ,True ,3,Providencia,-33.43312,-70.62151,Entire home/apt,4,2,3,3,43000.00,2,30,82,0,0,,,,,,,,True ,1,
29984226,within a day,1,0.8,FALSE,True ,False ,1,Ñuñoa,-33.44624,-70.57681,Private room,1,2,1,1,10800.00,1,1125,325,6,6,4.83,5,5,5,5,5,5,False ,1,1.53
29984715,within an hour,1,1,True ,True ,True ,3,Providencia,-33.43279,-70.61332,Private room,1,1,1,1,15000.00,2,30,351,17,11,4.82,4.94,4.82,4.94,4.82,4.94,4.82,False ,2,0.45
29987441,Unknown,NaN,1,FALSE,True ,True ,3,Providencia,-33.44523,-70.60493,Private room,1,1,,1,17000.00,60,1125,364,2,0,5,4.5,4,5,5,5,4.5,False ,3,0.05
29992577,within a day,1,1,True ,True ,True ,1,Las Condes,-33.41659,-70.57231,Private room,1,1,1,1,25000.00,1,1125,365,9,3,5,5,5,5,5,4.89,4.89,False ,1,0.21
30002496,within an hour,1,1,FALSE,True ,False ,1,Ñuñoa,-33.45618,-70.59167,Private room,1,1,1,1,13347.00,1,1125,329,5,1,3.8,5,4.2,4.2,3.4,4.8,4.2,True ,1,0.12
30005258,Unknown,NaN,NaN,FALSE,True ,True ,1,La Reina,-33.44612,-70.5389,Private room,4,1,1,1,11000.00,1,1125,283,7,0,5,5,4.71,4.71,5,5,4.86,False ,1,0.16
30008409,within a day,0.67,0.25,FALSE,True ,False ,1,Santiago,-33.45251,-70.65702,Entire home/apt,2,1,1,1,35000.00,3,60,362,0,0,,,,,,,,True ,1,
30011586,within an hour,1,0.96,FALSE,True ,True ,8,Santiago,-33.43692,-70.63743,Entire home/apt,3,1,1,1,101139.00,1,1125,354,33,6,4.91,4.97,5,4.85,4.88,5,4.91,True ,8,0.75
29164081,within an hour,1,1,True ,True ,True ,6,Providencia,-33.42419,-70.60025,Entire home/apt,8,2,3,8,88406.00,3,365,3,170,46,4.59,4.84,4.34,4.84,4.85,4.92,4.66,True ,7,3.78
29181740,within an hour,1,0.98,True ,True ,True ,21,Santiago,-33.44182,-70.64619,Entire home/apt,2,1,1,1,27121.00,1,27,65,197,67,4.91,4.98,4.95,4.9,5,4.9,4.88,True ,19,4.4
30012676,Unknown,NaN,1,FALSE,True ,True ,1,Santiago,-33.452,-70.63443,Entire home/apt,2,1,1,1,100000.00,90,90,90,3,0,5,5,5,5,5,5,5,True ,1,0.07
30018238,within a day,0.5,0,FALSE,True ,True ,3,Vitacura,-33.39267,-70.55931,Private room,1,1,1,2,25536.00,7,180,340,10,0,4.9,4.8,4.5,4.8,4.9,4.8,4.9,False ,3,0.24
30032968,within a few hours,1,0,FALSE,True ,True ,3,Santiago,-33.43985,-70.64103,Entire home/apt,2,1,1,1,25000.00,3,1125,172,6,0,4.83,5,5,5,5,5,5,False ,2,0.14
30044039,within an hour,1,1,FALSE,True ,True ,1,Las Condes,-33.42018,-70.55558,Private room,1,1,1,1,20252.00,1,1125,61,0,0,,,,,,,,True ,1,
30046442,Unknown,NaN,0,FALSE,True ,True ,1,Lo Barnechea,-33.36347,-70.51606,Entire home/apt,2,2,2,3,67000.00,2,7,0,2,0,5,5,5,5,5,5,5,False ,1,0.05
28054632,within an hour,1,0.92,FALSE,True ,True ,1,Santiago,-33.43593,-70.6592,Entire home/apt,4,2,2,3,20000.00,3,1125,36,43,6,4.88,4.95,4.98,4.93,4.95,4.95,4.86,False ,1,0.96
28054783,within an hour,1,0.68,FALSE,True ,False ,2,Santiago,-33.4637,-70.65068,Entire home/apt,4,1,2,3,35000.00,3,1125,346,19,14,4.74,4.89,4.95,4.89,4.68,5,4.68,False ,1,0.43
30049488,within an hour,1,0.98,FALSE,True ,True ,17,Santiago,-33.45,-70.65382,Entire home/apt,4,2,2,6,56856.00,3,60,66,136,32,4.66,4.79,4.73,4.85,4.85,4.82,4.74,True ,6,3.11
30052984,a few days or more,0,0,FALSE,True ,False ,1,Santiago,-33.44313,-70.64345,Private room,2,1,1,1,20000.00,6,60,90,0,0,,,,,,,,True ,1,
30058647,within an hour,1,0.96,FALSE,True ,True ,8,Santiago,-33.43879,-70.63772,Entire home/apt,3,1,1,1,96859.00,1,1125,352,25,3,4.84,4.84,4.96,4.52,4.8,4.92,4.68,True ,8,0.58
30060194,within a day,1,0.75,FALSE,True ,False ,1,Providencia,-33.42815,-70.61079,Entire home/apt,2,1.5,1,1,46306.00,3,40,32,2,0,5,5,5,5,5,5,5,False ,1,0.05
30066126,within an hour,1,0.96,FALSE,True ,True ,8,Santiago,-33.43829,-70.63801,Entire home/apt,3,1,1,1,83651.00,1,1125,317,50,9,4.92,4.96,4.92,4.82,4.86,4.9,4.76,True ,8,1.15
30081392,Unknown,NaN,NaN,FALSE,True ,True ,1,Santiago,-33.45731,-70.65586,Entire home/apt,5,1,2,3,20000.00,7,1125,0,1,0,5,5,4,5,5,4,5,True ,1,0.02
29184570,Unknown,NaN,NaN,FALSE,True ,True ,1,Santiago,-33.44622,-70.64945,Entire home/apt,3,1,1,2,25000.00,14,360,0,31,0,5,5,4.97,5,5,5,4.94,True ,1,0.74
30083148,Unknown,NaN,NaN,FALSE,True ,False ,1,Santiago,-33.43886,-70.64631,Shared room,2,1,1,1,20000.00,1,7,89,0,0,,,,,,,,True ,1,
28054811,Unknown,NaN,1,FALSE,True ,True ,1,Santiago,-33.43897,-70.64483,Entire home/apt,2,1,1,1,50000.00,1,1125,264,29,2,4.66,4.79,4.72,4.83,4.86,4.83,4.72,False ,1,0.65
28067399,Unknown,NaN,1,FALSE,True ,False ,1,Providencia,-33.44792,-70.61809,Private room,2,1,1,1,21000.00,3,1125,291,108,0,4.92,4.95,4.93,4.98,4.99,4.93,4.93,False ,1,2.34
28068572,within a few hours,1,0.83,FALSE,True ,True ,1,Recoleta,-33.43183,-70.64649,Entire home/apt,4,1,1,2,30990.00,2,1125,76,55,15,4.75,4.91,4.76,4.89,4.73,4.69,4.85,False ,1,1.19
28075620,within a day,1,0,FALSE,True ,False ,3,Las Condes,-33.41215,-70.56909,Private room,1,1,1,1,39624.00,2,30,365,0,0,,,,,,,,True ,1,
28079705,a few days or more,0,0.5,FALSE,True ,False ,1,Peñalolén,-33.49289,-70.54972,Private room,1,1,,1,15000.00,1,7,179,0,0,,,,,,,,True ,1,
28080698,a few days or more,0,NaN,FALSE,True ,True ,1,Ñuñoa,-33.46522,-70.62636,Private room,2,1,1,1,19373.00,1,1125,83,1,0,0,,,,,,,False ,1,0.02
28080866,within a few hours,0.82,0.34,FALSE,True ,True ,8,Providencia,-33.43007,-70.61999,Entire home/apt,3,1,1,1,46500.00,1,1125,362,7,6,5,5,4.83,5,4.67,5,4.83,False ,9,0.23
28081012,within an hour,1,0.95,FALSE,True ,True ,1,Santiago,-33.44401,-70.63656,Entire home/apt,2,1,1,1,29500.00,5,1125,62,16,10,4.63,4.75,4.56,5,4.75,4.88,4.63,True ,2,0.35
28095846,Unknown,NaN,NaN,FALSE,True ,False ,1,Peñalolén,-33.48187,-70.54675,Private room,1,1,1,1,15000.00,1,30,365,0,0,,,,,,,,True ,1,
30366146,Unknown,NaN,1,FALSE,True ,False ,1,Ñuñoa,-33.45633,-70.58945,Private room,2,1,1,1,55000.00,1,7,18,0,0,,,,,,,,False ,1,
30085237,Unknown,NaN,0.5,FALSE,True ,True ,2,Ñuñoa,-33.4558,-70.61057,Entire home/apt,5,2,3,4,36000.00,14,90,0,1,0,5,5,4,5,5,5,5,False ,3,0.02
30374064,within an hour,1,0.91,FALSE,True ,True ,3,Santiago,-33.44657,-70.65301,Entire home/apt,3,1,1,3,30143.00,3,1125,76,59,19,4.75,4.86,4.76,4.86,4.97,4.97,4.8,False ,5,1.37
30374391,within a few hours,0.68,0.81,FALSE,True ,True ,3,Las Condes,-33.40474,-70.57177,Private room,1,1,1,1,18000.00,4,1125,341,14,6,4.85,4.85,4.77,4.69,4.77,4.92,4.92,True ,3,0.32
30393859,within a day,0.5,0.18,FALSE,True ,True ,1,Ñuñoa,-33.45567,-70.59735,Entire home/apt,4,2,2,3,50000.00,6,1125,122,2,2,5,5,5,5,5,5,5,False ,1,0.35
29187419,within an hour,1,0.97,FALSE,True ,True ,1,Estación Central,-33.45117,-70.68469,Entire home/apt,2,1,1,2,27000.00,3,1125,78,109,33,4.79,4.9,4.67,4.92,4.9,4.79,4.79,False ,1,2.53
29189023,a few days or more,0,NaN,FALSE,True ,False ,1,La Cisterna,-33.51371,-70.66835,Private room,1,1,1,1,9000.00,30,300,364,0,0,,,,,,,,True ,1,
30088100,Unknown,NaN,NaN,FALSE,True ,False ,1,Santiago,-33.44617,-70.63347,Private room,2,1,1,1,500000.00,1,1125,364,1,0,5,5,4,5,5,5,5,True ,1,0.02
30088294,Unknown,NaN,NaN,FALSE,True ,True ,2,Peñalolén,-33.50101,-70.56351,Private room,2,1,1,1,25000.00,3,1125,88,0,0,,,,,,,,True ,1,
30104204,within an hour,1,0.88,FALSE,True ,True ,2,Vitacura,-33.38519,-70.57578,Private room,1,1.5,1,1,19000.00,7,120,172,7,1,4.71,4.71,5,4.57,4.57,4.86,4.71,False ,2,0.16
30105799,Unknown,NaN,0.33,FALSE,True ,True ,2,Santiago,-33.45357,-70.65606,Private room,2,1,1,2,35000.00,3,1125,179,1,0,5,5,5,5,5,5,5,True ,2,0.03
29189984,within an hour,1,0.89,FALSE,True ,True ,1,Las Condes,-33.41653,-70.58502,Entire home/apt,2,1,1,1,31000.00,4,1125,8,88,18,4.91,4.97,4.98,4.99,4.97,4.97,4.85,True ,2,1.98
30125545,Unknown,NaN,0,FALSE,True ,False ,1,Santiago,-33.43752,-70.63859,Entire home/apt,3,1,1,2,24655.00,5,1125,0,61,0,4.75,4.82,4.51,4.82,4.92,4.98,4.8,False ,1,1.41
30130460,within an hour,1,1,True ,True ,True ,1,Providencia,-33.43489,-70.62769,Entire home/apt,2,1,1,1,47714.00,2,30,181,172,59,4.83,4.91,4.81,4.96,4.97,4.9,4.81,True ,1,3.94
30130754,Unknown,NaN,1,FALSE,True ,True ,1,Ñuñoa,-33.45018,-70.61647,Entire home/apt,2,1,1,1,59000.00,4,31,358,13,1,4.85,4.92,4.46,4.92,5,4.92,4.85,True ,1,0.3
30130791,within an hour,1,1,True ,True ,True ,4,Ñuñoa,-33.4489,-70.58774,Entire home/apt,2,1,1,1,27429.00,1,1125,84,96,38,4.97,5,4.99,4.99,4.99,4.95,4.95,True ,3,2.22
30140104,within an hour,1,0.98,True ,True ,True ,21,Santiago,-33.44229,-70.64597,Entire home/apt,2,1,1,1,24314.00,1,27,85,143,50,4.87,4.93,4.79,4.97,4.95,4.92,4.87,False ,19,3.3
30144129,Unknown,NaN,NaN,FALSE,True ,True ,1,Las Condes,-33.42426,-70.54282,Private room,1,2,1,1,18000.00,1,1125,89,0,0,,,,,,,,False ,1,
30159764,Unknown,NaN,NaN,FALSE,True ,False ,2,Pudahuel,-33.45763,-70.75913,Private room,1,1,1,1,66000.00,3,1125,179,0,0,,,,,,,,True ,1,
30172229,a few days or more,0,0,FALSE,True ,False ,2,Las Condes,-33.39326,-70.54891,Entire home/apt,2,1,1,1,35000.00,1,90,0,23,0,4.78,4.87,4.74,4.83,4.74,4.96,4.74,True ,2,0.53
29200568,within a day,1,0.5,FALSE,True ,False ,1,Santiago,-33.44823,-70.65567,Entire home/apt,4,1,2,2,26341.00,2,1125,79,10,0,4.89,5,4.89,5,5,4.89,4.89,True ,1,0.23
30178392,within a few hours,0.8,0.89,True ,True ,True ,1,Santiago,-33.44267,-70.6592,Entire home/apt,4,1,1,1,28000.00,3,30,61,58,24,4.67,4.84,4.53,4.93,4.95,4.93,4.63,False ,1,1.34
30184711,Unknown,NaN,NaN,FALSE,True ,False ,2,Estación Central,-33.45222,-70.70628,Entire home/apt,5,1,2,3,30000.00,1,1125,172,90,0,4.61,4.86,4.9,4.73,4.89,4.64,4.67,True ,1,2.07
29207967,Unknown,NaN,NaN,FALSE,True ,True ,2,Santiago,-33.44698,-70.65218,Entire home/apt,4,1,1,2,27000.00,1,30,172,14,0,5,4.92,5,5,4.92,5,4.77,True ,2,0.32
30185803,Unknown,NaN,NaN,FALSE,True ,False ,0,Santiago,-33.43585,-70.64641,Private room,2,1,1,3,80000.00,3,365,365,0,0,,,,,,,,True ,1,
30394899,Unknown,NaN,1,FALSE,True ,True ,4,Providencia,-33.42028,-70.61219,Entire home/apt,3,1,1,1,81009.00,2,1125,356,0,0,,,,,,,,True ,1,
30403550,Unknown,NaN,1,FALSE,True ,False ,2,Ñuñoa,-33.45565,-70.57985,Private room,1,1,1,1,20000.00,1,1125,365,0,0,,,,,,,,True ,1,
30192252,within an hour,1,1,FALSE,True ,True ,3,Providencia,-33.43092,-70.6321,Entire home/apt,2,1,1,1,47294.00,2,100,357,79,24,4.44,4.71,4.51,4.89,4.75,4.76,4.51,True ,2,1.83
30203300,within a day,1,0.33,FALSE,True ,True ,1,Providencia,-33.42278,-70.62328,Private room,2,1,1,1,48430.00,2,60,365,2,0,5,5,5,5,5,5,4,True ,1,0.05
30203798,Unknown,NaN,0,FALSE,True ,False ,1,Lo Barnechea,-33.35386,-70.51905,Entire home/apt,5,1,2,5,150000.00,2,1125,365,0,0,,,,,,,,False ,1,
30205846,within a few hours,1,1,FALSE,True ,True ,1,Providencia,-33.44038,-70.62635,Entire home/apt,2,1.5,1,1,33000.00,28,1125,81,18,7,4.61,4.94,4.22,4.83,5,5,4.89,False ,1,0.42
30211438,within an hour,1,1,True ,True ,True ,11,Providencia,-33.43009,-70.61865,Entire home/apt,3,1,1,2,48143.00,1,1125,239,362,77,4.77,4.88,4.8,4.87,4.84,4.97,4.8,True ,9,8.39
30217263,Unknown,NaN,NaN,FALSE,True ,False ,1,Renca,-33.39883,-70.74285,Private room,4,2,1,2,10000.00,15,1125,365,0,0,,,,,,,,True ,1,
30403558,within an hour,1,0.95,FALSE,True ,True ,3,Santiago,-33.44117,-70.67518,Entire home/apt,3,1,1,2,30000.00,3,1125,339,19,7,4.95,4.84,4.84,4.95,4.95,4.95,4.89,False ,3,0.47
30219416,within an hour,1,0.99,FALSE,True ,True ,78,Providencia,-33.43047,-70.63107,Private room,2,1,1,1,38365.00,2,100,361,65,13,4.55,4.69,4.63,4.91,4.68,4.88,4.51,True ,9,1.54
29210988,Unknown,NaN,0.9,FALSE,True ,True ,4,Santiago,-33.44204,-70.65986,Private room,2,1,1,2,45031.00,1,1125,0,0,0,,,,,,,,True ,4,
30230320,a few days or more,0.2,0,FALSE,True ,False ,2,Ñuñoa,-33.45663,-70.59179,Private room,2,2,1,1,11427.00,1,1125,233,20,0,4.55,4.75,4.35,4.95,4.85,4.8,4.7,False ,1,0.46
30436492,within an hour,1,0.5,FALSE,True ,True ,4,Santiago,-33.45044,-70.63345,Private room,1,1,1,1,8992.00,2,1125,245,0,0,,,,,,,,True ,1,
30230687,within an hour,0.9,0.98,FALSE,True ,True ,5,Las Condes,-33.41202,-70.56661,Entire home/apt,3,1,1,1,35000.00,30,365,290,7,4,4.71,4.43,5,4.57,4.43,5,4.86,False ,6,0.23
30232747,a few days or more,0,NaN,FALSE,True ,True ,1,Santiago,-33.43753,-70.63546,Entire home/apt,10,2.5,4,5,135000.00,2,1125,113,40,0,4.95,4.9,4.9,5,4.98,4.93,4.9,False ,1,0.94
29213181,within an hour,0.99,0.88,FALSE,True ,True ,37,Vitacura,-33.39942,-70.57663,Entire home/apt,2,1.5,1,1,50000.00,2,60,98,28,16,4.57,4.71,4.82,4.71,4.82,4.96,4.57,False ,21,0.65
30244821,within a day,0.73,0.55,FALSE,True ,True ,3,Providencia,-33.43654,-70.61938,Entire home/apt,2,1,1,1,48430.00,5,1125,315,4,3,4.5,5,4.25,5,4.25,4.75,5,False ,6,0.13
29215283,within an hour,1,0.95,True ,True ,False ,1,Providencia,-33.43382,-70.61956,Private room,1,1,1,1,20000.00,2,1125,339,45,13,4.84,4.87,4.87,4.96,4.96,4.89,4.73,False ,1,1.21
29231366,within an hour,1,0.94,FALSE,True ,True ,2,Santiago,-33.44836,-70.63546,Entire home/apt,3,1,1,2,40000.00,2,1125,152,23,16,4.81,4.86,4.71,4.67,4.95,4.81,4.76,True ,1,0.52
30443977,within a day,1,0.88,True ,True ,True ,2,Santiago,-33.44309,-70.63383,Entire home/apt,3,1,2,2,50000.00,3,1125,25,44,9,4.93,4.98,4.86,4.98,4.98,4.86,4.93,False ,1,1.05
30447408,within an hour,1,1,True ,True ,True ,11,Providencia,-33.42936,-70.62032,Entire home/apt,3,1,1,2,46571.00,1,1125,141,327,73,4.72,4.87,4.83,4.81,4.75,4.97,4.76,True ,9,7.57
30466893,Unknown,NaN,NaN,FALSE,True ,False ,1,Santiago,-33.45451,-70.66718,Private room,1,1,1,1,30000.00,6,1125,179,9,0,4.89,5,5,5,5,5,4.78,False ,1,0.21
30467542,Unknown,NaN,1,FALSE,True ,True ,1,Providencia,-33.41925,-70.60435,Private room,2,1,1,2,25000.00,3,1125,325,7,2,5,5,5,5,5,5,5,False ,1,0.16
