,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
113,2205451.0,a few days or more,0.0,1.0,False,True,False,1,Santiago,-33.43873,-70.64487,Entire home/apt,2,1.0,1.0,1.0,30819,30.0,90.0,90,173.0,1,4.47,4.65,4.57,4.55,4.52,4.86,4.59,True,1,1.7
114,879962.0,within a few hours,1.0,0.97,True,True,True,5,Santiago,-33.44908,-70.63297,Entire home/apt,4,2.0,2.0,2.0,37863,3.0,62.0,127,92.0,17,4.72,4.74,4.77,4.84,4.88,4.6,4.69,False,3,0.81
115,880713.0,within a few hours,0.93,0.87,False,True,True,12,Providencia,-33.42216,-70.60945,Entire home/apt,3,1.0,1.0,2.0,48143,1.0,30.0,283,39.0,0,4.62,4.86,4.79,4.82,4.79,4.71,4.55,False,10,0.35
116,139484.0,within an hour,0.9,0.96,False,True,True,3,Santiago,-33.43489,-70.64532,Entire home/apt,2,1.0,1.0,1.0,19500,30.0,30.0,335,16.0,3,4.5,4.56,3.88,4.69,4.69,4.94,4.31,False,3,0.19
117,142622.0,within an hour,1.0,0.5,False,True,False,1,La Reina,-33.44522,-70.54603,Private room,2,1.0,1.0,1.0,39624,3.0,15.0,363,2.0,1,4.5,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.03
118,2215096.0,within an hour,0.9,0.86,False,True,True,6,Recoleta,-33.43234,-70.64653,Entire home/apt,4,2.0,2.0,3.0,48286,4.0,30.0,43,170.0,11,4.46,4.59,4.25,4.8,4.78,4.67,4.55,False,6,1.87
119,144172.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.4435,-70.64535,Private room,2,1.0,1.0,1.0,52832,6.0,365.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
120,147552.0,a few days or more,0.0,0.0,False,True,False,2,Lo Barnechea,-33.36054,-70.51288,Shared room,4,1.0,1.0,2.0,36983,1.0,30.0,365,5.0,0,5.0,4.2,4.6,4.6,4.8,4.8,4.6,False,2,0.06
121,2237756.0,within a few hours,1.0,0.58,False,True,True,3,Providencia,-33.4254,-70.6166,Entire home/apt,2,1.0,1.0,1.0,45000,2.0,30.0,79,17.0,6,4.88,4.94,4.94,5.0,4.94,5.0,4.71,False,1,0.3
122,154395.0,within an hour,1.0,1.0,True,True,True,2,Las Condes,-33.41433,-70.58213,Entire home/apt,4,2.0,2.0,4.0,46271,7.0,180.0,333,199.0,14,4.9,4.93,4.87,4.98,4.99,4.97,4.85,False,1,1.62
123,881843.0,within an hour,1.0,0.98,False,True,True,10,Santiago,-33.43584,-70.64874,Entire home/apt,3,1.0,1.0,2.0,30000,2.0,365.0,351,83.0,7,4.63,4.8,4.48,4.77,4.74,4.78,4.63,True,1,0.81
124,2250077.0,within an hour,1.0,0.0,False,True,True,2,Providencia,-33.43359,-70.62674,Entire home/apt,4,1.0,1.0,2.0,22571,7.0,30.0,203,16.0,0,4.64,4.82,4.55,4.91,4.82,4.82,4.73,False,2,0.21
125,885444.0,within an hour,1.0,1.0,False,True,True,0,Santiago,-33.44952,-70.64248,Entire home/apt,2,2.0,2.0,1.0,22639,30.0,30.0,360,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.03
126,154615.0,within a few hours,1.0,0.92,False,True,True,4,Las Condes,-33.41641,-70.60232,Entire home/apt,2,1.0,1.0,1.0,39624,2.0,365.0,303,49.0,4,4.6,4.73,4.63,4.82,4.86,4.98,4.63,False,3,0.37
127,2258550.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.4401,-70.66357,Entire home/apt,2,1.0,1.0,1.0,44027,3.0,180.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
128,2260567.0,within an hour,1.0,0.96,True,True,True,2,Santiago,-33.44578,-70.64764,Entire home/apt,2,1.0,1.0,1.0,23775,3.0,30.0,226,4.0,40,4.73,4.83,4.78,4.94,4.94,4.84,4.75,False,1,4.14
129,158137.0,Unknown,0.0,0.0,False,True,False,1,Ñuñoa,-33.46029,-70.59377,Private room,1,0.0,1.0,1.0,35222,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
130,903677.0,within a few hours,1.0,1.0,False,True,True,4,Santiago,-33.44019,-70.64127,Entire home/apt,4,1.0,1.0,4.0,66040,90.0,365.0,364,7.0,0,4.8,4.17,4.33,4.83,4.83,5.0,4.5,False,4,0.06
131,2261604.0,Unknown,0.0,0.0,False,True,True,2,Las Condes,-33.41648,-70.55915,Private room,1,1.0,1.0,1.0,31699,3.0,30.0,365,1.0,0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,False,2,0.01
132,905085.0,within an hour,1.0,0.99,False,True,True,3,Las Condes,-33.40603,-70.55853,Entire home/apt,2,1.0,1.0,1.0,55597,2.0,30.0,362,144.0,25,4.65,4.82,4.72,4.82,4.82,4.8,4.58,True,3,1.33
133,2262112.0,Unknown,0.0,0.0,False,True,True,2,Las Condes,-33.41512,-70.55945,Private room,1,1.0,1.0,1.0,30819,3.0,30.0,365,2.0,0,5.0,4.5,5.0,5.0,5.0,5.0,5.0,False,2,0.02
134,2266580.0,within a day,0.5,0.0,False,True,False,3,La Reina,-33.45587,-70.52759,Private room,2,1.0,1.0,2.0,35222,2.0,30.0,365,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.02
135,2270718.0,within a day,0.5,0.0,False,True,False,3,La Reina,-33.45514,-70.52759,Private room,1,1.0,1.0,1.0,26416,1.0,30.0,365,3.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,2,0.03
136,910775.0,within an hour,0.9,0.86,False,True,True,6,Recoleta,-33.43225,-70.64744,Entire home/apt,3,1.0,2.0,2.0,45857,3.0,30.0,61,181.0,6,4.59,4.74,4.57,4.86,4.77,4.67,4.61,False,6,1.68
137,2285130.0,Unknown,0.0,1.0,False,True,True,2,Recoleta,-33.43442,-70.63681,Entire home/apt,3,2.0,2.0,3.0,52832,2.0,30.0,85,15.0,0,4.67,4.67,4.33,4.73,4.6,4.67,4.67,True,2,0.15
138,919862.0,a few days or more,0.0,0.0,False,True,False,1,Santiago,-33.44704,-70.63606,Entire home/apt,2,1.0,1.0,1.0,52832,2.0,4.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
139,160729.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.4484,-70.6322,Entire home/apt,2,1.0,1.0,2.0,22894,2.0,200.0,172,17.0,0,4.65,5.0,4.47,4.94,4.82,4.94,4.71,True,1,0.41
140,172103.0,Unknown,0.0,0.0,False,True,False,1,Independencia,-33.42261,-70.65958,Private room,1,1.5,1.0,1.0,23775,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
141,2368571.0,within an hour,1.0,0.75,False,True,True,1,Providencia,-33.42882,-70.62526,Private room,2,1.0,1.0,2.0,35222,1.0,30.0,344,2.0,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,True,1,0.02
142,175077.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43556,-70.65358,Entire home/apt,2,1.5,1.0,1.0,52832,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
143,176932.0,a few days or more,0.0,0.0,False,True,False,1,Recoleta,-33.42458,-70.63899,Private room,2,1.5,1.0,1.0,35222,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
144,923568.0,Unknown,0.0,0.0,False,True,False,2,Santiago,-33.43921,-70.63982,Private room,1,1.0,1.0,1.0,25536,2.0,30.0,0,27.0,0,4.7,4.73,4.23,4.85,4.96,4.92,4.77,False,1,0.28
145,2405806.0,a few days or more,0.0,0.0,False,True,False,1,Las Condes,-33.40592,-70.57797,Private room,2,1.0,1.0,1.0,61638,1.0,30.0,365,1.0,0,2.0,1.0,1.0,5.0,5.0,5.0,2.0,False,1,0.01
146,176943.0,a few days or more,0.0,0.0,False,True,False,1,Providencia,-33.42464,-70.61539,Private room,2,1.5,1.0,1.0,35222,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
147,2405957.0,Unknown,0.0,0.0,False,True,False,1,Ñuñoa,-33.44309,-70.57287,Private room,2,1.0,1.0,1.0,44027,2.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
148,177729.0,Unknown,0.0,0.0,False,True,False,1,Ñuñoa,-33.44788,-70.60036,Private room,1,1.5,1.0,1.0,30819,3.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
149,932079.0,Unknown,0.0,0.67,False,True,True,3,Santiago,-33.44605,-70.64771,Entire home/apt,2,1.0,1.0,1.0,44027,5.0,30.0,223,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,3,0.02
150,932108.0,Unknown,0.0,0.67,False,True,True,3,Santiago,-33.44717,-70.6469,Entire home/apt,2,1.0,1.0,1.0,44027,5.0,30.0,222,4.0,1,4.25,4.25,4.25,4.5,4.5,4.5,4.5,False,3,0.05
151,939923.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43959,-70.6574,Private room,4,1.0,1.0,1.0,88054,3.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
152,2412933.0,within an hour,1.0,0.98,False,True,True,6,Estación Central,-33.45593,-70.7002,Entire home/apt,5,1.0,2.0,5.0,83651,2.0,90.0,352,95.0,5,4.53,4.62,4.65,4.69,4.74,4.31,4.68,False,5,1.01
153,181005.0,Unknown,0.0,0.67,False,True,False,2,Recoleta,-33.42217,-70.64131,Private room,3,1.0,2.0,2.0,39624,2.0,90.0,364,4.0,0,5.0,5.0,4.33,5.0,5.0,4.33,4.67,True,1,0.04
154,2419113.0,within a few hours,0.9,0.0,False,True,True,4,Santiago,-33.43967,-70.65694,Entire home/apt,2,1.0,1.0,1.0,44027,1.0,30.0,365,4.0,0,4.25,4.0,4.75,5.0,5.0,4.75,4.75,False,4,0.04
155,191723.0,Unknown,0.0,0.0,False,True,True,1,Providencia,-33.43068,-70.58566,Private room,1,1.0,1.0,1.0,58494,1.0,7.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
156,948890.0,within a few hours,0.9,0.0,False,True,True,4,Santiago,-33.44224,-70.65857,Entire home/apt,6,2.0,2.0,4.0,57235,1.0,330.0,363,57.0,0,4.54,4.53,4.65,4.72,4.74,4.72,4.64,False,4,0.53
157,2435306.0,Unknown,0.0,0.0,False,True,False,1,Las Condes,-33.42014,-70.56089,Private room,5,3.0,1.0,8.0,35222,2.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
158,964303.0,a few days or more,0.0,0.0,False,True,False,1,Santiago,-33.44101,-70.66559,Entire home/apt,4,1.0,1.0,1.0,51708,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
159,978590.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43626,-70.64759,Private room,1,1.5,1.0,0.0,56354,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
160,191754.0,within an hour,1.0,0.67,False,True,True,3,Santiago,-33.44035,-70.65797,Entire home/apt,2,1.0,1.0,1.0,44027,7.0,30.0,172,121.0,2,4.78,4.83,4.49,4.89,4.88,4.81,4.75,False,2,0.93
161,193626.0,Unknown,0.0,0.0,False,True,False,1,San Miguel,-33.50096,-70.6497,Private room,2,1.5,1.0,1.0,41767,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
162,2472388.0,Unknown,0.0,0.0,False,True,False,1,Las Condes,-33.41857,-70.57373,Private room,2,1.0,1.0,1.0,66040,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
163,2491408.0,Unknown,0.0,0.0,False,True,True,1,Santiago,-33.46373,-70.63953,Entire home/apt,2,1.0,1.0,1.0,37126,3.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
164,2512835.0,a few days or more,0.0,0.48,False,True,True,4,Santiago,-33.44636,-70.6531,Entire home/apt,3,1.0,1.0,1.0,51952,1.0,365.0,0,18.0,1,4.94,5.0,4.94,5.0,5.0,5.0,4.94,True,4,0.18
165,199514.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43743,-70.65687,Private room,1,1.0,1.0,1.0,44027,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
166,202286.0,within an hour,0.9,0.86,False,True,True,6,Recoleta,-33.43183,-70.64657,Entire home/apt,3,1.0,1.0,1.0,32214,4.0,30.0,340,4.0,15,4.58,4.75,4.55,4.76,4.76,4.6,4.64,False,6,2.94
167,2514146.0,a few days or more,0.4,0.4,False,True,False,1,Las Condes,-33.41665,-70.56935,Private room,2,1.0,1.0,2.0,27845,1.0,30.0,346,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
168,2515967.0,Unknown,0.0,0.5,False,True,True,2,Las Condes,-33.41632,-70.59917,Entire home/apt,4,1.0,1.0,2.0,44027,90.0,30.0,139,69.0,0,4.78,4.96,4.63,4.93,4.96,4.96,4.69,False,3,0.71
169,225980.0,within a day,1.0,0.77,False,True,True,9,Providencia,-33.42552,-70.61642,Private room,2,1.5,1.0,1.0,39000,1.0,365.0,352,17.0,2,4.08,4.29,4.5,4.43,3.79,4.64,3.86,False,3,0.13
170,1004301.0,within a few hours,1.0,1.0,True,True,True,2,Santiago,-33.43545,-70.65677,Entire home/apt,3,1.0,1.0,2.0,36983,28.0,200.0,110,285.0,3,4.98,4.97,4.97,5.0,4.99,4.84,4.93,False,1,2.59
171,2531527.0,Unknown,0.0,1.0,False,True,True,2,Recoleta,-33.43257,-70.63759,Entire home/apt,3,2.0,2.0,3.0,52832,5.0,30.0,0,21.0,0,4.67,4.67,4.24,4.95,4.86,4.62,4.38,False,2,0.21
172,233585.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.43847,-70.657,Entire home/apt,2,1.0,1.0,1.0,23775,30.0,300.0,0,1.0,0,0.0,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.02
173,1023614.0,a few days or more,0.0,0.48,False,True,True,4,Santiago,-33.44731,-70.65271,Entire home/apt,2,1.0,1.0,1.0,52832,2.0,30.0,365,7.0,0,4.57,4.86,4.71,5.0,5.0,5.0,4.57,False,4,0.07
174,2568184.0,within a few hours,1.0,0.7,True,True,False,2,La Reina,-33.45514,-70.5598,Private room,1,1.0,1.0,1.0,15000,7.0,90.0,359,94.0,8,4.77,4.88,4.91,4.92,4.9,4.66,4.76,False,2,0.95
175,1039259.0,a few days or more,0.0,0.0,False,True,True,1,Lo Barnechea,-33.35013,-70.31404,Entire home/apt,5,1.0,2.0,4.0,352215,3.0,30.0,365,2.0,0,5.0,5.0,5.0,5.0,5.0,5.0,4.5,False,1,0.02
176,259656.0,Unknown,0.0,0.83,False,True,True,3,Providencia,-33.42985,-70.61797,Entire home/apt,4,1.0,1.0,0.0,52832,1.0,30.0,172,40.0,4,4.83,4.85,4.88,4.85,4.88,4.88,4.74,True,3,0.31
177,2597012.0,Unknown,0.0,0.0,False,True,False,2,Vitacura,-33.40382,-70.59113,Private room,2,1.0,1.0,2.0,88054,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
178,275005.0,a few days or more,0.0,0.0,False,True,False,1,Santiago,-33.45166,-70.64547,Private room,1,1.0,1.0,1.0,39624,1.0,365.0,365,4.0,0,5.0,4.75,4.25,5.0,4.75,4.75,4.25,False,1,0.03
179,2632931.0,within an hour,1.0,0.93,False,True,True,2,Santiago,-33.437,-70.64114,Entire home/apt,2,1.0,1.0,2.0,38000,5.0,365.0,334,28.0,5,4.68,4.89,4.82,4.89,4.79,4.96,4.64,False,3,0.29
180,276647.0,Unknown,0.0,0.75,True,True,True,3,Santiago,-33.45023,-70.63236,Entire home/apt,3,1.0,1.0,2.0,25000,10.0,30.0,172,4.0,2,5.0,5.0,5.0,5.0,5.0,4.5,5.0,False,2,0.04
181,1041894.0,within a day,1.0,0.75,True,True,True,1,Santiago,-33.43761,-70.64683,Entire home/apt,4,2.0,2.0,3.0,30000,14.0,30.0,305,7.0,5,4.86,5.0,4.86,5.0,5.0,4.86,4.86,False,1,0.23
182,1046142.0,within an hour,1.0,0.17,False,True,True,4,Las Condes,-33.40778,-70.55984,Entire home/apt,2,1.0,1.0,1.0,40000,30.0,30.0,172,4.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,4,0.04
183,2635865.0,Unknown,0.0,0.0,False,True,False,1,La Reina,-33.43746,-70.55006,Private room,1,1.0,1.0,1.0,523275,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
184,1050604.0,within an hour,1.0,0.96,False,True,True,2,Recoleta,-33.43075,-70.64632,Entire home/apt,2,1.0,1.0,1.0,19000,30.0,30.0,165,155.0,4,4.4,4.59,4.23,4.66,4.66,4.63,4.46,True,1,1.43
185,280663.0,within a few hours,0.9,0.76,False,True,True,6,Recoleta,-33.43356,-70.63659,Entire home/apt,2,1.0,1.0,1.0,44027,3.0,365.0,361,33.0,5,4.56,4.52,4.7,4.7,4.55,4.85,4.58,False,6,0.28
186,2647154.0,within an hour,1.0,0.87,False,True,True,2,Las Condes,-33.41277,-70.58705,Entire home/apt,3,2.0,2.0,2.0,220134,7.0,365.0,365,42.0,0,4.9,4.9,4.85,4.88,4.98,4.9,4.79,True,2,0.42
187,284083.0,a few days or more,0.0,0.0,False,True,False,1,Santiago,-33.45203,-70.64978,Private room,1,1.0,1.0,2.0,40883,1.0,365.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
188,288216.0,Unknown,0.0,0.91,False,True,True,2,Recoleta,-33.43284,-70.64752,Entire home/apt,2,1.0,1.0,1.0,22013,30.0,30.0,11,24.0,0,4.71,4.92,4.58,4.96,4.88,4.75,4.79,False,1,0.28
189,1055812.0,within an hour,1.0,0.79,True,True,True,1,Las Condes,-33.39667,-70.56697,Entire home/apt,6,3.0,4.0,5.0,184913,21.0,30.0,131,66.0,5,4.94,4.97,4.68,4.98,4.98,4.89,4.82,False,1,0.65
190,1061786.0,Unknown,0.0,0.0,False,True,False,3,Ñuñoa,-33.44969,-70.58099,Private room,1,1.0,1.0,1.0,88054,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0.0
191,2660266.0,within an hour,1.0,0.98,False,True,True,4,Santiago,-33.43684,-70.64347,Entire home/apt,3,1.0,1.0,2.0,57235,1.0,30.0,115,203.0,45,4.79,4.83,4.82,4.84,4.87,4.94,4.79,False,4,2.67
192,1065916.0,Unknown,0.0,0.0,False,True,False,4,Santiago,-33.44975,-70.65122,Entire home/apt,1,1.0,1.0,1.0,51952,90.0,30.0,365,2.0,0,5.0,4.5,4.5,5.0,4.5,4.5,4.0,False,4,0.02
193,293845.0,Unknown,0.0,0.0,False,True,False,1,Ñuñoa,-33.45593,-70.60941,Private room,1,1.5,1.0,1.0,35222,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
194,2683102.0,within an hour,1.0,0.93,False,True,True,2,Santiago,-33.4416,-70.63909,Entire home/apt,6,1.0,3.0,3.0,55000,3.0,30.0,316,7.0,6,4.71,4.86,4.86,5.0,5.0,4.86,4.71,True,3,0.07
195,1072049.0,Unknown,0.0,0.0,False,True,False,1,Santiago,-33.44404,-70.64584,Private room,3,1.0,1.0,2.0,88054,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
196,2687338.0,within an hour,1.0,0.85,False,True,True,6,Pedro Aguirre Cerda,-33.4796,-70.66569,Private room,1,1.0,1.0,1.0,14089,3.0,30.0,192,37.0,10,4.86,4.89,4.83,4.97,4.97,4.47,4.86,False,3,0.39
197,294974.0,within a day,1.0,0.77,False,True,True,9,Providencia,-33.42457,-70.61597,Private room,2,1.0,1.0,1.0,39000,1.0,30.0,335,4.0,0,3.5,5.0,5.0,3.75,3.75,5.0,4.25,True,3,0.08
198,298065.0,Unknown,0.0,0.0,False,True,False,1,Vitacura,-33.40065,-70.5877,Private room,2,1.0,1.0,1.0,211329,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
199,2703418.0,within a day,0.7,0.83,False,True,False,2,Santiago,-33.45911,-70.65165,Shared room,2,1.0,1.0,2.0,18000,1.0,30.0,360,19.0,9,4.56,4.81,4.69,4.69,4.81,4.69,4.69,False,3,0.23
200,1080228.0,within a day,0.83,0.55,True,True,True,2,Las Condes,-33.42339,-70.59012,Private room,1,1.5,1.0,1.0,26416,2.0,90.0,324,3.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4.33,False,2,0.03
201,2714854.0,Unknown,0.0,0.0,False,True,False,1,Las Condes,-33.42126,-70.5769,Private room,4,2.0,2.0,4.0,84286,2.0,30.0,0,4.0,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,False,1,0.08
202,1080440.0,Unknown,0.0,0.0,False,True,False,1,Providencia,-33.43576,-70.61691,Entire home/apt,3,2.0,3.0,3.0,55474,2.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
203,315114.0,Unknown,0.0,0.0,False,True,False,1,Providencia,-33.42549,-70.61214,Private room,2,1.0,1.0,1.0,96859,1.0,30.0,364,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
204,2730067.0,within a day,1.0,0.0,False,True,True,4,Vitacura,-33.3989,-70.59479,Entire home/apt,4,2.0,2.0,4.0,220134,2.0,60.0,0,9.0,0,4.89,4.89,4.89,4.89,4.89,4.89,4.78,False,2,0.09
205,2753142.0,Unknown,0.0,0.0,False,True,True,1,Santiago,-33.43657,-70.64847,Private room,2,1.0,1.0,2.0,14000,1.0,30.0,0,1.0,0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,False,1,0.03
206,325820.0,within a few hours,1.0,0.58,False,True,True,6,Santiago,-33.43996,-70.64398,Entire home/apt,3,1.0,1.0,1.0,58494,3.0,30.0,365,25.0,2,4.57,4.52,4.77,4.7,4.78,4.87,4.7,False,6,0.2
207,326156.0,Unknown,0.0,0.0,False,True,True,1,Santiago,-33.4403,-70.64098,Private room,2,1.0,1.0,1.0,46408,5.0,90.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
208,1090608.0,Unknown,0.0,0.0,False,True,False,3,Ñuñoa,-33.44978,-70.58181,Private room,2,1.0,1.0,1.0,132081,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,2,0.0
209,1120466.0,a few days or more,0.0,0.0,False,True,False,1,Ñuñoa,-33.45352,-70.61994,Entire home/apt,2,1.0,1.0,1.0,57235,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
210,2774785.0,within a day,1.0,0.0,False,True,True,1,Las Condes,-33.41159,-70.59824,Entire home/apt,6,2.5,2.0,3.0,264161,30.0,360.0,342,1.0,0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,False,1,0.02
211,1132889.0,within an hour,1.0,0.93,False,True,True,15,Recoleta,-33.43045,-70.64164,Entire home/apt,5,2.0,2.0,3.0,51952,2.0,31.0,316,68.0,3,4.35,4.78,4.23,4.97,4.83,4.45,4.56,True,3,0.72
212,1141344.0,within an hour,1.0,0.95,False,True,True,4,Las Condes,-33.40801,-70.56452,Entire home/apt,2,1.0,1.0,1.0,49000,7.0,30.0,332,10.0,4,4.5,4.7,4.0,5.0,4.8,5.0,4.3,True,4,0.21
213,1190395.0,Unknown,0.0,0.0,False,True,False,1,Vitacura,-33.40469,-70.599,Private room,3,1.0,1.0,1.0,88054,90.0,180.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
214,1223916.0,Unknown,0.0,1.0,False,True,True,2,Lo Barnechea,-33.34682,-70.29319,Entire home/apt,8,2.0,3.0,7.0,266680,2.0,30.0,365,12.0,0,4.75,4.91,4.55,4.73,5.0,4.82,4.4,False,1,0.11
215,1226526.0,within a few hours,1.0,0.56,False,True,True,12,Providencia,-33.42649,-70.60925,Entire home/apt,4,2.5,2.0,2.0,76078,30.0,30.0,338,32.0,1,4.63,4.74,4.81,4.9,4.94,4.94,4.75,False,5,0.29
216,329362.0,Unknown,0.0,0.0,False,True,False,1,Las Condes,-33.40886,-70.53601,Private room,2,1.5,1.0,1.0,52832,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
217,331061.0,within a few hours,0.9,0.76,False,True,True,6,Providencia,-33.43215,-70.63433,Entire home/apt,2,1.0,1.0,1.0,58494,2.0,365.0,365,18.0,1,4.59,4.39,4.67,4.72,4.78,4.56,4.47,False,6,0.17
218,332424.0,Unknown,0.0,0.0,False,True,True,1,Santiago,-33.44839,-70.63717,Private room,1,1.0,1.0,1.0,20000,2.0,15.0,325,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.0
219,2809283.0,within a few hours,1.0,0.77,True,True,True,2,Santiago,-33.44841,-70.66278,Entire home/apt,2,1.0,1.0,1.0,26416,30.0,365.0,265,58.0,0,4.72,4.88,4.69,4.81,4.91,4.67,4.76,False,1,0.62
220,333722.0,Unknown,0.0,0.0,False,True,False,1,Providencia,-33.42607,-70.61319,Private room,1,0.0,1.0,1.0,85412,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
221,1262080.0,within an hour,1.0,0.99,False,True,True,3,Las Condes,-33.40591,-70.55775,Entire home/apt,2,1.0,1.0,1.0,52709,2.0,30.0,356,178.0,21,4.73,4.82,4.75,4.88,4.81,4.88,4.69,True,3,1.92
222,2837601.0,Unknown,0.0,1.0,False,True,True,1,Lo Barnechea,-33.34531,-70.29464,Entire home/apt,4,1.0,1.0,3.0,179885,3.0,30.0,272,41.0,2,4.27,4.29,4.02,4.27,4.24,4.68,4.0,True,1,0.42
223,2841563.0,a few days or more,0.0,0.0,False,True,True,1,Lo Barnechea,-33.3574,-70.25002,Entire home/apt,14,2.0,4.0,14.0,924565,2.0,30.0,177,18.0,0,4.67,4.78,4.72,4.56,4.56,4.94,4.22,False,1,0.22
224,1264850.0,within a day,0.6,0.86,False,True,False,2,Santiago,-33.44338,-70.65735,Entire home/apt,3,1.0,1.0,3.0,44027,2.0,30.0,344,4.0,2,4.0,3.5,4.25,3.5,4.25,4.75,3.75,False,2,0.07
225,334461.0,Unknown,0.0,0.0,False,True,False,1,Ñuñoa,-33.45264,-70.61341,Private room,1,0.0,1.0,1.0,44027,1.0,30.0,365,0.0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.0
