VarName1,ID,host_response_time,host_response_rate,host_acceptance_rate,hosTrue_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
3873,32989426,Unknown,0,0,False,True,False,1,Santiago,-33.45499,-70.65882,Entire home/apt,4,1,2,3,30000,1,365,0,3,0,5,5,5,5,5,5,5,False,1,0.08
3874,32992422,within an hour,1,0.92,False,True,True,1,Independencia,-33.4291,-70.65503,Entire home/apt,5,1,3,4,54000,4,30,58,15,8,4.42,4.5,4.42,4.58,4.67,4.58,4.33,True,1,0.38
3877,32359587,within a day,0.5,0.25,False,True,True,1,Santiago,-33.44311,-70.6457,Entire home/apt,4,1,1,2,31000,5,30,0,5,0,5,5,4.8,5,5,5,5,False,1,0.13
3881,32047729,within a day,1,0.67,False,True,False,1,Lo Barnechea,-33.33231,-70.28796,Entire home/apt,8,1,3,8,350000,5,30,163,5,1,5,5,4.6,5,5,5,5,False,1,0.14
3885,33043304,within a day,1,0,False,True,True,1,Providencia,-33.41679,-70.61216,Entire home/apt,2,1,2,1,70000,2,30,51,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
3888,33089111,within a few hours,1,0,False,True,True,1,Ñuñoa,-33.4369,-70.578,Entire home/apt,4,1,2,3,40000,2,30,0,17,0,4.53,4.76,4.12,4.88,4.76,4.71,4.71,True,1,0.43
3889,33093510,within an hour,0.9,1,False,True,False,0,Lo Barnechea,-33.35217,-70.2484,Entire home/apt,6,0,2,4,300000,2,30,150,6,6,5,5,5,5,5,4.83,4.83,True,1,0.51
3892,33113075,Unknown,0,1,False,True,False,3,Santiago,-33.44834,-70.6459,Entire home/apt,3,3,1,1,34000,5,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
3893,33118643,within an hour,1,1,False,True,False,1,Santiago,-33.442356,-70.659416,Entire home/apt,3,1,1,2,34935,2,30,196,10,2,4.8,4.8,4.9,4.9,4.9,5,4.8,True,1,0.28
3894,33136466,Unknown,0,0,False,True,False,3,Santiago,-33.4541,-70.6334,Entire home/apt,2,3,2,2,180000,15,30,365,2,0,3.5,3.5,5,5,5,3.5,3.5,True,2,0.06
3895,33137445,within an hour,1,0,False,True,True,2,Las Condes,-33.41095,-70.58073,Entire home/apt,2,2,1,1,23500,10,60,8,6,0,5,4.83,5,4.83,4.83,5,5,False,2,0.15
3896,32360368,Unknown,0,0,False,True,False,1,Las Condes,-33.41522,-70.58481,Entire home/apt,2,1,1,1,33000,2,30,79,19,0,4.94,5,4.75,4.81,5,5,4.81,True,1,0.47
3897,33140714,within a day,1,1,True,True,True,5,La Reina,-33.44185,-70.56583,Entire home/apt,2,5,1,1,17500,15,30,172,17,0,4.76,4.76,4.88,4.94,4.82,4.88,4.76,True,6,0.45
3900,33163738,within a few hours,1,0,False,True,False,1,Santiago,-33.43974,-70.64181,Entire home/apt,6,1,1,5,131200,30,30,365,4,0,4.67,5,5,5,4.67,5,5,True,1,0.1
3901,32365857,Unknown,0,0,False,True,False,1,Providencia,-33.43223,-70.61113,Entire home/apt,2,1,2,2,67000,25,51,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
3902,32375954,within an hour,1,0.97,True,True,True,7,Las Condes,-33.41405,-70.58634,Entire home/apt,2,7,1,1,49800,2,360,335,108,32,4.72,4.76,4.69,4.91,4.94,4.92,4.73,False,9,2.77
3904,32062656,within a day,0.95,0.88,False,True,True,4,Las Condes,-33.41255,-70.58843,Entire home/apt,3,4,1,2,40000,3,30,101,86,24,4.73,4.93,4.69,4.94,4.88,4.97,4.81,False,3,2.14
3905,33164994,within an hour,0.9,1,False,True,False,1,Santiago,-33.4574,-70.64466,Entire home/apt,3,1,2,2,53857,2,7,9,47,19,4.79,4.87,4.68,4.85,4.98,4.83,4.74,True,1,1.2
3910,32065629,Unknown,0,0,False,False,False,2,Santiago,-33.43652,-70.64845,Entire home/apt,3,2,1,0,72000,4,30,179,24,0,4.7,4.7,4.83,4.83,4.83,4.83,4.74,True,1,0.59
3913,32384413,within an hour,1,0.96,True,True,True,8,Santiago,-33.44432,-70.64291,Entire home/apt,4,8,2,3,49000,3,30,55,67,15,4.82,4.93,4.78,4.93,4.88,4.91,4.82,False,8,1.69
3915,32396071,within an hour,1,1,False,True,True,2,Providencia,-33.43885,-70.61395,Entire home/apt,4,2,2,2,40000,3,30,52,2,2,5,5,5,5,5,5,5,True,1,1.11
3918,33186882,Unknown,0,0,False,True,True,1,Santiago,-33.43675,-70.65087,Entire home/apt,4,1,2,1,132081,2,30,364,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
3920,33210272,within an hour,1,0.95,True,True,True,2,Las Condes,-33.38351,-70.53139,Entire home/apt,3,2,1,3,60000,3,30,356,27,12,4.85,4.85,4.89,4.93,4.85,5,4.81,False,4,0.7
3922,33220635,Unknown,0,0.67,False,True,False,1,Providencia,-33.43545,-70.6253,Entire home/apt,3,1,1,2,80000,2,30,363,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
3925,32400371,within an hour,1,0.89,False,True,True,1,Las Condes,-33.41664,-70.60278,Entire home/apt,4,1,1,3,50000,15,30,242,53,2,4.75,4.85,4.58,4.87,4.91,4.94,4.7,True,1,1.32
3927,32417442,Unknown,0,0.78,False,True,True,1,Santiago,-33.43801,-70.66401,Entire home/apt,2,1,1,1,280000,1,360,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
3928,32424125,Unknown,0,1,False,True,False,1,Maipú,-33.49979,-70.73717,Entire home/apt,6,1,1,6,61108,2,2,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
3929,32440611,within a few hours,1,1,False,True,True,1,Providencia,-33.44239,-70.62028,Entire home/apt,2,1,1,1,35255,10,90,142,48,4,4.6,4.73,4.27,4.63,4.67,4.81,4.54,False,1,1.19
3931,32084164,within a few hours,0.8,0.67,False,True,False,2,Providencia,-33.44541,-70.63232,Entire home/apt,2,2,1,1,22000,3,30,121,12,0,4.83,4.83,4.83,5,5,4.92,4.75,True,2,0.29
3934,33274641,within an hour,1,0.91,True,True,True,2,Santiago,-33.44031,-70.64645,Entire home/apt,2,2,1,1,27571,3,62,97,52,24,4.81,4.9,4.67,4.98,4.98,4.88,4.75,False,1,1.46
3935,33296626,within a few hours,1,0.86,True,True,True,2,Santiago,-33.44956,-70.63294,Entire home/apt,3,2,1,2,32000,8,30,154,25,5,4.96,5,4.88,5,5,4.72,4.72,False,1,0.68
3936,32085222,within an hour,1,1,True,True,True,1,Providencia,-33.42787933,-70.61977386,Entire home/apt,2,1,1,1,30000,3,30,57,5,1,4.4,4.2,4.8,5,5,5,4.2,True,1,0.12
3937,32087716,Unknown,0,0,False,True,True,1,La Florida,-33.56247,-70.61015,Entire home/apt,5,1,3,6,80000,2,365,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
3938,32443373,Unknown,0,0,False,True,False,1,Santiago,-33.44959,-70.64927,Entire home/apt,2,1,1,1,17000,2,30,113,20,0,5,4.95,4.95,4.95,4.95,5,4.8,False,1,0.5
3939,32443491,within a day,0.86,0.86,False,True,True,2,Providencia,-33.43424,-70.60338,Entire home/apt,2,2,1,1,30000,5,30,199,25,7,5,5,4.92,5,4.92,4.96,5,False,1,0.65
3941,32090296,Unknown,0,0,False,True,True,2,Santiago,-33.43608,-70.64768,Entire home/apt,2,2,1,1,32580,60,30,0,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
3943,33308268,a few days or more,0.33,0.43,False,True,False,0,Santiago,-33.43455,-70.64609,Entire home/apt,2,0,1,1,25000,1,30,83,3,1,2.33,2.33,2.33,2.33,2.33,2.33,2,True,1,0.08
3945,32469733,within a few hours,1,0.5,False,True,True,1,Providencia,-33.42879,-70.60552,Entire home/apt,2,1,1,1,53000,29,30,174,1,0,5,5,5,5,5,5,5,False,1,0.04
3949,33310621,within an hour,1,1,True,True,True,1,Santiago,-33.44156,-70.64208,Entire home/apt,3,1,1,2,29000,2,30,128,61,28,4.9,4.95,4.87,4.97,4.97,4.92,4.9,True,1,1.57
3951,32491787,Unknown,0,0,False,True,True,1,Pudahuel,-33.43918,-70.75165,Entire home/apt,2,1,1,1,45000,1,30,78,4,0,3.67,3.67,3.67,3.67,3.67,3.67,3.67,True,1,0.1
3953,32107852,within an hour,1,1,False,True,False,1,Lo Barnechea,-33.35958,-70.29085,Entire home/apt,8,1,3,7,350000,3,14,235,9,2,4.89,5,5,4.89,5,5,4.56,True,1,0.25
3956,32498227,Unknown,0,0,False,True,True,1,Santiago,-33.44724,-70.65579,Entire home/apt,2,1,1,1,55000,3,15,178,3,0,4.67,4.67,5,5,5,5,4.67,False,1,0.08
3957,33312706,Unknown,0,0,False,True,True,1,La Granja,-33.55181,-70.61588,Entire home/apt,2,1,3,1,185000,30,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
3958,33312959,within an hour,1,0.95,False,True,True,1,Ñuñoa,-33.45415,-70.6107,Entire home/apt,5,1,2,4,42000,2,30,112,102,36,4.9,4.93,4.81,4.91,4.95,4.9,4.85,False,1,2.77
3960,32516264,within an hour,1,0.76,False,True,True,5,Las Condes,-33.41433,-70.60518,Entire home/apt,2,5,1,1,46043,2,30,357,68,27,4.82,4.87,4.78,4.9,4.88,4.96,4.78,False,7,1.68
3961,32521961,within an hour,1,0.96,False,True,False,1,Santiago,-33.46831,-70.65636,Entire home/apt,4,1,3,3,67857,1,90,363,54,14,4.87,4.91,4.72,4.98,4.91,4.91,4.78,False,1,1.37
3964,32135189,Unknown,0,0,False,True,False,1,Providencia,-33.41611,-70.61279,Entire home/apt,2,1,1,1,27000,5,90,20,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
3965,32155835,within an hour,1,1,True,True,True,2,Maipú,-33.48064,-70.73783,Entire home/apt,4,2,2,3,37853,1,45,258,150,21,4.87,4.94,4.91,4.95,4.99,4.81,4.88,True,2,3.69
3967,33313392,within an hour,1,1,False,True,True,1,Ñuñoa,-33.45382,-70.61418,Entire home/apt,6,1,2,5,70000,4,30,344,29,9,4.83,5,4.48,5,4.9,4.97,4.66,True,1,0.74
3968,33314969,within a day,0.7,0.93,False,True,True,1,Lo Barnechea,-33.35382,-70.24885,Entire home/apt,4,1,1,2,110286,3,30,310,14,7,4.64,4.86,4.07,4.93,4.86,5,4.64,False,1,0.4
3970,32527252,Unknown,0,1,False,True,True,3,Santiago,-33.46841,-70.65017,Entire home/apt,2,3,1,1,15963,60,90,137,43,1,4.86,4.91,5,4.93,4.88,4.77,4.88,False,2,1.06
3972,32158532,within an hour,1,0.8,False,True,False,1,Santiago,-33.43429,-70.64242,Entire home/apt,2,1,1,1,50000,7,30,157,6,2,5,4.83,4.33,4.67,4.83,4.83,4.67,False,1,0.15
3974,32549294,Unknown,0,1,False,True,True,3,Santiago,-33.46996,-70.64815,Entire home/apt,2,3,1,1,15963,60,180,40,26,0,4.92,4.88,4.92,4.81,5,4.88,4.85,True,2,0.65
3975,32551079,a few days or more,0,0,False,True,True,1,Santiago,-33.44172,-70.67631,Entire home/apt,3,1,1,2,35000,4,30,359,2,0,5,5,5,5,5,5,5,False,1,0.05
3978,33335292,within a day,0.7,1,False,True,True,0,Providencia,-33.42031,-70.60745,Entire home/apt,3,0,1,2,29500,7,120,114,98,4,4.73,4.95,4.72,5,4.98,4.99,4.68,True,1,2.51
3979,32166106,within an hour,1,0.96,False,True,True,11,Santiago,-33.43938,-70.64191,Entire home/apt,4,11,2,3,202524,1,30,170,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,10,0
3980,32168594,within an hour,1,0.95,False,True,True,12,Santiago,-33.43706,-70.64787,Entire home/apt,4,12,2,3,55000,2,30,360,1,0,2,2,3,4,3,5,2,True,10,0.04
3982,32568320,within a few hours,0.9,0.84,False,True,True,1,Santiago,-33.45684,-70.63879,Entire home/apt,3,1,1,1,25571,3,30,127,63,22,4.95,4.95,4.95,4.97,5,4.87,4.95,True,1,1.6
3984,32569783,a few days or more,0.13,0.67,True,True,False,1,Santiago,-33.44676,-70.65499,Entire home/apt,2,1,1,1,26000,1,30,35,111,12,4.93,4.95,4.88,4.98,4.98,4.99,4.93,False,1,2.82
3985,32585908,Unknown,0,0,False,True,False,1,Quinta Normal,-33.4414,-70.69523,Entire home/apt,1,1,1,1,20000,30,30,89,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
3986,32178765,within an hour,1,0.98,False,True,True,8,Santiago,-33.4476,-70.65271,Entire home/apt,2,8,1,2,35000,1,28,354,6,2,4.33,4.67,4.33,5,5,4.83,4.5,True,7,0.15
3987,33375119,within an hour,1,0.97,True,True,True,2,Santiago,-33.45278,-70.66315,Entire home/apt,2,2,1,1,32857,3,30,267,119,39,4.92,4.96,4.88,4.98,4.97,4.92,4.92,True,2,3.04
3988,32179419,within an hour,1,0.96,True,True,True,4,Lo Barnechea,-33.35028,-70.30724,Entire home/apt,5,4,2,5,308188,3,30,331,21,9,4.9,4.95,4.86,4.86,4.95,5,4.81,False,3,0.58
3990,33375454,within an hour,1,0.82,True,True,True,0,Santiago,-33.43971,-70.65074,Entire home/apt,3,0,2,3,40000,3,12,148,17,17,4.88,4.94,4.94,4.82,5,4.94,4.82,True,1,2.18
3993,32192349,within an hour,0.75,0.78,False,True,True,1,Santiago,-33.43798,-70.64497,Entire home/apt,2,1,1,1,23000,20,30,187,5,3,4.4,4.6,4.2,5,4.2,4.8,4.6,True,1,0.14
3996,33386334,within an hour,1,1,False,True,False,1,Santiago,-33.44878,-70.63454,Entire home/apt,5,1,3,3,40000,3,30,148,21,5,4.95,4.95,5,5,5,5,5,False,1,0.57
3997,32212889,within a day,0.83,0,False,True,False,1,Las Condes,-33.41023,-70.57629,Entire home/apt,3,1,1,1,50000,2,30,88,7,0,4.71,4.86,4.43,4.86,5,5,5,False,1,0.17
4001,32268961,within an hour,1,0.92,False,True,True,4,Lo Barnechea,-33.36746,-70.50128,Entire home/apt,7,4,4,5,56429,3,14,65,72,25,4.85,4.9,4.69,4.96,4.99,4.9,4.9,False,2,1.76
4002,32612237,Unknown,0,0,False,True,True,1,Santiago,-33.43906,-70.64223,Entire home/apt,3,1,1,2,50000,3,30,143,44,0,4.93,4.95,4.95,5,5,4.91,4.91,True,1,1.1
4003,32617599,within an hour,1,0.92,False,True,True,2,Providencia,-33.43221,-70.6347,Entire home/apt,6,2,3,4,95000,3,30,224,50,10,4.9,4.9,4.88,5,5,4.94,4.9,False,1,1.25
4005,32619330,within an hour,1,1,False,True,True,5,Santiago,-33.44688,-70.6459,Entire home/apt,4,5,2,3,50000,2,35,351,44,19,4.52,4.73,4.55,4.84,4.89,4.84,4.57,True,4,1.1
4006,32282035,Unknown,0,1,False,True,True,1,Las Condes,-33.40935,-70.54884,Entire home/apt,4,1,1,3,40000,3,30,21,41,10,4.8,4.98,4.83,4.98,4.85,5,4.9,True,1,1.01
4007,33423334,within a few hours,1,1,False,True,True,8,Las Condes,-33.423916,-70.577217,Entire home/apt,4,8,2,3,124156,15,30,108,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,9,0
4008,33425363,within a few hours,1,1,False,True,True,8,Las Condes,-33.412975,-70.589424,Entire home/apt,2,8,1,1,77487,20,30,121,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,9,0
4010,32282099,within an hour,1,0,False,True,False,1,Recoleta,-33.42841,-70.64117,Entire home/apt,2,1,1,1,25000,3,30,1,34,0,5,5,4.94,5,5,4.85,4.91,False,1,0.84
4011,33451789,within an hour,1,1,True,True,True,2,Las Condes,-33.42442,-70.5876,Entire home/apt,4,2,2,3,60000,2,30,295,45,20,4.96,5,4.98,4.96,5,5,4.96,True,2,1.15
4013,33457078,within an hour,1,0.91,False,True,True,3,Santiago,-33.45098,-70.65375,Entire home/apt,4,3,2,4,40879,4,360,152,47,4,4.68,4.81,4.53,4.85,4.87,4.87,4.66,False,5,1.2
4015,32633437,Unknown,0,0.5,False,True,True,3,Santiago,-33.43509,-70.64848,Entire home/apt,2,3,1,1,18000,90,365,357,25,0,4.72,5,4.88,4.96,5,4.88,4.84,False,1,0.63
4018,32633495,within an hour,1,0.98,False,True,True,3,Las Condes,-33.40556,-70.55686,Entire home/apt,5,3,2,3,71000,3,30,261,27,11,4.67,4.85,4.85,4.89,4.78,4.96,4.81,False,3,0.68
4019,33482489,a few days or more,0,0,False,True,True,1,Lo Barnechea,-33.33691,-70.29261,Entire home/apt,6,1,2,6,328571,6,28,342,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0.03
4021,33487723,within a day,0.67,0,False,True,True,1,Santiago,-33.43646,-70.66035,Entire home/apt,4,1,2,3,50000,3,120,316,8,0,4.88,4.88,4.88,5,5,5,4.75,True,1,0.22
4022,33799043,a few days or more,0,1,False,True,False,1,Providencia,-33.4443,-70.63074,Entire home/apt,3,1,1,1,29000,5,17,203,1,0,5,5,5,5,5,5,5,True,1,0.03
4023,33804896,within a day,0.5,1,False,True,True,3,Santiago,-33.43606,-70.66714,Entire home/apt,3,3,1,2,28000,2,30,311,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
4024,32636086,within an hour,1,0.96,False,True,True,3,Santiago,-33.44679,-70.63492,Entire home/apt,2,3,1,1,26000,30,60,32,33,4,4.88,4.88,4.91,4.97,4.97,4.85,4.82,False,2,0.82
4026,33495570,within a few hours,0.9,0.63,False,True,False,1,Lo Barnechea,-33.34504,-70.28925,Entire home/apt,6,1,2,5,130000,3,14,64,6,1,5,4.83,4.83,5,5,5,5,False,1,0.17
4027,33526526,Unknown,0,0.5,False,True,True,1,Vitacura,-33.39458,-70.58768,Entire home/apt,4,1,2,2,80000,7,30,1,7,0,5,5,4.83,5,5,4.83,5,True,1,0.18
4028,33530012,within an hour,1,1,True,True,True,11,Las Condes,-33.41467,-70.58587,Entire home/apt,3,11,1,2,46857,1,30,327,121,26,4.59,4.76,4.64,4.78,4.63,4.97,4.68,True,9,3.09
4029,33545265,within a day,1,0,False,True,True,1,Conchalí,-33.36906,-70.69092,Entire home/apt,4,1,2,3,30000,1,90,178,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
4030,32641150,within an hour,1,1,False,True,False,1,Vitacura,-33.39398,-70.56225,Entire home/apt,6,1,3,3,80000,2,30,0,1,0,5,5,4,5,5,5,5,True,1,0.03
4032,33806888,within an hour,1,0.88,True,True,True,1,Santiago,-33.44789,-70.63873,Entire home/apt,5,1,3,5,45000,15,180,31,31,4,4.9,4.9,4.9,4.9,5,4.9,4.77,False,1,0.82
4033,33807313,within an hour,1,0.98,True,True,True,21,Lo Barnechea,-33.33505,-70.29139,Entire home/apt,5,21,2,5,195000,2,30,333,14,5,4.79,4.86,4.71,4.86,4.71,4.71,4.57,True,21,0.39
4034,33807396,within an hour,1,0.98,True,True,True,21,Lo Barnechea,-33.33528,-70.29082,Entire home/apt,6,21,2,8,199000,2,30,320,18,4,4.78,4.72,4.56,4.94,5,5,4.5,True,21,0.49
4036,33555446,a few days or more,0,0.43,False,True,True,2,Santiago,-33.44804,-70.63378,Entire home/apt,2,2,1,1,41000,1,30,81,1,0,5,5,5,5,5,5,5,False,1,0.03
4037,33808867,within an hour,1,0.96,True,True,True,8,Santiago,-33.4476,-70.64347,Entire home/apt,2,8,1,1,30000,3,30,81,56,29,4.82,4.91,4.71,4.91,4.98,4.79,4.71,False,8,1.49
4039,32665355,within a day,0.6,0.67,False,True,True,2,Lo Barnechea,-33.35003,-70.3128,Entire home/apt,4,2,1,1,180000,3,30,359,2,1,5,5,4.5,5,5,5,5,False,1,0.06
4040,32665616,Unknown,0,1,False,True,False,1,San Miguel,-33.49936,-70.65194,Entire home/apt,4,1,2,2,48343,3,11,365,1,0,0,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0.03
4043,33573631,within an hour,1,0.98,True,True,True,21,Lo Barnechea,-33.33455,-70.29067,Entire home/apt,7,21,2,7,210000,2,30,341,13,3,4.77,4.92,4.38,5,4.62,4.92,4.46,True,21,0.36
4044,33813012,Unknown,0,0,False,True,False,1,Santiago,-33.44382,-70.64403,Entire home/apt,2,1,1,1,34628,6,30,179,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
4045,33574161,within an hour,1,0.97,True,True,True,1,Santiago,-33.44331,-70.63505,Entire home/apt,4,1,2,2,26000,2,30,129,80,14,4.95,4.96,4.91,4.98,5,4.95,4.95,False,1,2.05
4047,32689743,Unknown,0,1,False,True,True,1,Santiago,-33.44277,-70.66777,Entire home/apt,4,1,2,3,40000,30,30,364,5,0,5,5,5,4.8,5,5,5,False,1,0.13
4048,33582408,Unknown,0,0,False,True,True,4,Santiago,-33.45579,-70.6433,Entire home/apt,4,4,2,3,89569,2,30,141,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
4049,33585852,within a few hours,0.86,0.85,False,True,True,9,Santiago,-33.44795,-70.63987,Entire home/apt,2,9,1,1,30000,2,31,364,62,40,4.34,4.4,4.48,4.61,4.29,4.84,4.35,False,9,1.59
4050,32695494,within an hour,1,0.96,True,True,True,8,Santiago,-33.44447,-70.64288,Entire home/apt,4,8,2,3,49000,3,30,68,58,24,4.76,4.9,4.76,4.97,4.88,4.91,4.84,False,8,1.44
4054,33848206,Unknown,0,1,False,True,False,1,Ñuñoa,-33.45923,-70.62445,Entire home/apt,4,1,2,3,70000,1,30,0,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
4055,33873809,within an hour,1,0.94,False,True,True,1,Providencia,-33.41669,-70.60841,Entire home/apt,2,1,1,1,59877,3,30,227,64,21,4.91,4.89,4.88,4.89,4.86,4.94,4.89,True,1,1.73
4056,33603680,within an hour,1,1,False,True,False,2,Las Condes,-33.399,-70.57395,Entire home/apt,3,2,2,3,103648,2,100,357,52,16,4.5,5,4.78,5,5,5,4.78,True,2,1.34
4057,33883633,within a few hours,0.9,0.89,False,True,True,2,Estación Central,-33.45809,-70.69084,Entire home/apt,2,2,1,1,21990,3,30,140,123,16,4.46,4.78,4.62,4.72,4.78,4.36,4.56,True,1,3.18
4059,32717136,within an hour,1,1,False,True,True,3,Santiago,-33.44509,-70.6336,Entire home/apt,2,3,1,1,30000,2,60,339,84,26,4.52,4.71,4.18,4.96,4.86,4.94,4.51,True,1,2.14
4060,32723185,within an hour,1,1,False,True,True,1,Lo Barnechea,-33.35545,-70.24834,Entire home/apt,5,1,1,4,285714,2,30,91,5,1,4.4,4.2,4.8,5,5,4.8,4.8,True,1,0.14
4062,33612547,a few days or more,0.25,0.2,False,True,True,1,Santiago,-33.44962,-70.66407,Entire home/apt,3,1,1,2,17000,2,30,209,21,0,4.85,4.85,4.5,4.9,4.95,4.9,4.75,False,1,0.56
4063,32758218,within an hour,1,0.98,True,True,True,21,Santiago,-33.44043,-70.6464,Entire home/apt,2,21,1,1,24199,1,27,77,161,57,4.82,4.9,4.81,4.94,4.96,4.94,4.84,True,19,4.01
4067,33886895,within an hour,1,0.96,True,True,True,1,Santiago,-33.44852,-70.64381,Entire home/apt,2,1,1,1,35000,2,30,124,94,27,4.98,4.99,4.99,5,4.99,4.91,4.95,False,2,2.44
4069,33661609,within a few hours,1,0.92,False,True,True,1,Estación Central,-33.45558,-70.70051,Entire home/apt,2,1,1,1,26000,2,30,157,64,26,4.78,4.79,4.65,4.86,4.92,4.71,4.76,False,1,1.66
4071,33899214,within a day,0.89,1,False,True,True,1,Lo Barnechea,-33.34708,-70.29131,Entire home/apt,6,1,2,5,210000,4,30,157,4,2,4.75,5,5,5,5,5,5,False,1,0.11
4073,33663779,within an hour,1,1,True,True,True,0,Las Condes,-33.383255,-70.531128,Entire home/apt,3,0,1,2,69000,1,14,80,19,19,4.74,4.89,4.84,4.89,4.84,4.89,4.63,False,3,2.48
4075,33907288,within an hour,0.99,0.88,False,True,True,37,Vitacura,-33.38392,-70.53388,Entire home/apt,4,37,1,2,60000,2,60,269,20,6,4.55,4.65,4.85,4.8,4.9,4.85,4.6,False,21,0.65
4076,33664558,within a day,0.5,1,False,True,True,1,Las Condes,-33.42225,-70.56317,Entire home/apt,3,1,2,2,115000,1,30,179,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
4077,33688333,within a day,1,1,False,True,True,1,Lo Barnechea,-33.35995,-70.30717,Entire home/apt,4,1,1,1,160000,2,4,223,1,0,5,5,5,5,5,5,5,True,1,0.03
4078,33690426,within an hour,1,0.7,False,True,True,7,Santiago,-33.44819,-70.6343,Entire home/apt,3,7,1,2,29000,2,30,361,4,0,3.75,3.75,3.5,5,4,5,3.5,False,6,0.11
4080,33690873,within an hour,1,0.7,False,True,True,7,Santiago,-33.44848,-70.63555,Entire home/apt,3,7,1,2,29000,2,30,356,16,12,4.81,4.94,4.56,4.88,4.94,4.81,4.63,False,6,0.43
4084,33911694,within an hour,1,1,True,True,True,1,Santiago,-33.44492,-70.63843,Entire home/apt,4,1,2,3,45212,2,30,321,53,13,4.87,4.89,4.91,4.96,4.96,4.94,4.89,True,1,1.37
4086,33712124,within an hour,1,0.5,False,True,True,3,Las Condes,-33.41126,-70.57107,Entire home/apt,5,3,2,4,68000,2,30,294,103,60,4.93,4.91,4.88,4.96,4.93,4.98,4.89,True,2,2.67
4087,33914247,Unknown,0,0,False,True,True,0,Las Condes,-33.40847,-70.56335,Entire home/apt,2,0,1,1,100000,1,365,363,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,False,1,0
4088,32779228,within an hour,1,0.96,True,True,True,1,Ñuñoa,-33.45396,-70.59605,Entire home/apt,2,1,1,1,40000,2,30,157,54,26,4.89,4.93,4.85,4.93,4.72,4.93,4.85,True,1,1.36
4089,33746022,within a few hours,0.86,0.85,False,True,True,9,Santiago,-33.44824,-70.63833,Entire home/apt,2,9,1,1,30000,2,31,362,62,36,4.43,4.72,4.67,4.84,4.79,4.8,4.61,False,9,1.6
4090,32784815,within an hour,1,1,False,True,False,3,Independencia,-33.42997,-70.65839,Entire home/apt,3,3,2,3,60000,3,365,101,45,9,4.73,4.84,4.93,4.82,4.89,4.58,4.82,True,1,1.13
4092,33921933,within a few hours,1,0.89,False,True,False,1,Providencia,-33.42684,-70.61781,Entire home/apt,4,1,2,3,40000,6,30,268,3,2,5,5,4.67,5,5,5,5,False,1,0.08
4093,33930916,within a few hours,0.9,0.91,False,True,True,2,Las Condes,-33.41937,-70.59691,Entire home/apt,3,2,1,1,45000,3,30,325,52,16,4.94,4.9,4.94,4.96,5,5,4.9,False,1,1.37
4094,33936770,within a day,0.5,1,False,True,True,3,Santiago,-33.4342,-70.66666,Entire home/apt,2,3,1,1,26000,2,30,311,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,2,0
4096,32811688,a few days or more,0,0,False,True,True,1,Quilicura,-33.36248,-70.71467,Entire home/apt,12,1,5,4,140000,1,30,365,0,0,4.5,4.7,4.6,4.8,4.8,4.8,4.6,True,1,0
4097,32814793,within an hour,0.94,0.98,False,True,True,1,Santiago,-33.43809,-70.64519,Entire home/apt,4,1,1,1,24990,2,30,40,101,49,4.63,4.73,4.47,4.88,4.83,4.94,4.67,True,1,2.55
