id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,Private room_type,accommodates,bathroom_text,bedrooms,beds,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,number_of_reviews_ltm,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
758578,within an hour,1.00,0.88,False,1,True,True,Copacabana,-22.96295,-43.177,Entire home/apt,7,1,1,5,$192.00,2,1125,345,26,4,4.17,4.36,4.16,4.6,4.76,4.68,4.4,False,1,0.22
53640459,within an hour,1.00,0.73,False,0,True,False,Copacabana,-22.97676,-43.18884,Entire home/apt,4,1,1,2,$700.00,1,365,353,3,3,5,5,5,5,5,5,5,False,1,0.53
41910780,within an hour,1.00,1.00,True,15,True,True,Copacabana,-22.96613,-43.18009,Entire home/apt,5,2,2,2,$529.00,5,1125,135,3,3,5,5,4.67,5,5,5,4.33,False,13,0.55
6.41E+17,within an hour,0.97,0.96,False,13,True,True,Copacabana,-22.97907,-43.19118,Entire home/apt,4,1,1,1,$205.00,1,365,47,0,0,,,,,,,,True,8,
5636682,within a few hours,0.96,0.73,False,8,True,True,Copacabana,-22.98116,-43.19299,Private room,2,1,1,1,$115.00,3,99,43,2,0,4.5,4.5,3.5,5,5,5,5,False,4,0.02
32147703,a few days or more,0.00,0.00,False,4,True,True,Copacabana,-22.98095,-43.1923,Private room,1,1,,1,$150.00,3,1125,365,4,0,4.75,4.5,4.25,4.5,4.75,4.5,4,False,1,0.13
38751064,within a few hours,0.89,0.54,False,1,True,True,Copacabana,-22.98239,-43.19399,Shared room,2,1.5,1,1,$130.00,1,15,352,18,3,4.89,4.89,5,5,5,4.94,4.83,False,1,0.54
41137369,within a few hours,0.83,0.78,False,1,True,False,Copacabana,-22.9802,-43.19258,Private room,5,2,2,3,$282.00,4,1125,363,0,0,,,,,,,,False,2,
52107092,within an hour,1.00,0.96,False,0,True,True,Copacabana,-22.96276,-43.17363,Entire home/apt,4,1,2,3,$249.00,2,1125,40,6,6,4.83,4.83,5,5,5,5,4.83,False,1,1.37
40418186,unknown,0.00,0.00,False,1,False,True,Copacabana,-22.96864,-43.18562,Entire home/apt,7,2,3,6,"$3,614.00",5,365,365,0,0,,,,,,,,False,1,
5.68E+17,within a day,0.82,0.87,False,4,True,True,Copacabana,-22.97957,-43.1908,Entire home/apt,5,1,2,3,$234.00,2,365,79,5,5,4,4.6,4.6,4.2,4.8,4.2,4,False,4,1.33
50401614,a few days or more,0.00,0.67,False,0,True,True,Copacabana,-22.97668,-43.18828,Entire home/apt,4,1.5,1,3,$198.00,2,365,197,5,5,4.4,4.4,4.6,4.4,4.2,4.8,4.2,False,1,0.52
15370615,within an hour,1.00,0.98,True,1,True,True,Copacabana,-22.96475,-43.17719,Private room,2,1.5,1,1,$105.00,2,30,36,137,29,4.97,4.96,4.83,4.99,4.97,4.99,4.89,False,1,1.98
14917419,within an hour,1.00,0.96,False,6,True,True,Copacabana,-22.98052,-43.19168,Private room,3,1,1,1,$110.00,2,1125,108,164,16,4.59,4.85,4.72,4.88,4.74,4.87,4.69,False,4,2.45
33272873,unknown,0.00,1.00,False,1,True,True,Copacabana,-22.96352,-43.17763,Entire home/apt,2,1,1,1,$400.00,5,10,90,2,1,5,5,5,5,5,5,5,True,1,0.07
48093613,within an hour,1.00,0.90,False,1,True,True,Copacabana,-22.97552,-43.19176,Entire home/apt,4,1,1,2,$190.00,3,89,185,1,1,5,5,5,5,5,5,5,True,1,0.39
5.70E+17,within a few hours,0.90,0.50,False,25,True,True,Copacabana,-22.98439,-43.19181,Entire home/apt,4,2,2,2,$350.00,3,365,356,0,0,,,,,,,,False,14,
25153972,within an hour,0.99,0.88,False,22,True,True,Copacabana,-22.97548,-43.19231,Entire home/apt,4,1.5,2,3,$166.00,3,1124,94,37,9,4.51,4.7,4.3,4.92,4.76,4.86,4.54,False,21,0.78
23435114,within a few hours,1.00,0.88,False,3,True,False,Copacabana,-22.96395,-43.1766,Private room,2,1,1,1,$120.00,2,1125,329,82,18,4.87,4.89,4.8,4.96,4.88,4.96,4.85,False,3,1.57
32655192,within an hour,1.00,0.96,True,2,True,False,Copacabana,-22.96439,-43.17961,Shared room,1,1,1,1,$50.00,3,20,89,6,3,4.67,4.5,4.67,5,4.83,5,5,False,4,0.15
48286151,within a few hours,0.92,1.00,True,0,True,False,Copacabana,-22.98072,-43.19137,Private room,2,1,1,1,$130.00,1,10,290,53,52,4.81,4.83,4.68,4.94,4.94,4.7,4.85,True,1,3.38
29927425,within a day,0.75,0.90,False,1,True,True,Copacabana,-22.98006,-43.19102,Private room,2,2,1,2,$116.00,2,1125,40,25,6,4.75,4.96,4.88,4.96,4.96,4.67,4.75,False,1,0.58
11003989,within a day,0.86,0.00,False,0,True,True,Copacabana,-22.9761,-43.18794,Entire home/apt,4,2,1,2,$220.00,2,90,332,0,0,,,,,,,,False,1,
8935958,within a few hours,1.00,1.00,True,1,True,True,Copacabana,-22.97649,-43.19285,Entire home/apt,4,1,1,1,$250.00,2,30,85,41,9,4.54,4.73,4.78,4.98,4.76,4.9,4.54,True,1,0.54
50436456,within a few hours,0.99,0.93,True,16,True,True,Copacabana,-22.96563,-43.17649,Entire home/apt,6,1,2,4,$187.00,1,1125,337,50,49,4.86,4.84,4.8,4.92,4.96,4.96,4.86,False,20,4.09
13937094,unknown,0.00,0.00,False,1,True,False,Copacabana,-22.98013,-43.19217,Private room,2,1,1,1,$720.00,4,1125,365,1,0,3,3,4,3,3,4,3,True,1,0.02
38727845,within a few hours,1.00,0.87,True,5,True,True,Copacabana,-22.96315,-43.17773,Entire home/apt,6,1,2,5,$300.00,2,90,258,3,1,5,5,4.33,5,5,5,4.67,False,5,0.09
23627748,within a day,0.50,0.00,False,1,True,False,Copacabana,-22.96291,-43.17784,Entire home/apt,4,1,1,2,$350.00,3,10,83,4,0,5,5,5,5,5,5,5,False,1,0.09
41788879,within an hour,0.95,0.83,False,57,True,True,Copacabana,-22.96582,-43.17652,Entire home/apt,4,2,2,2,$449.00,3,1125,216,31,12,4.06,4.29,4.03,4.48,3.94,4.68,3.74,False,11,1.08
52936096,within a few hours,0.94,0.47,False,33,True,True,Copacabana,-22.98475,-43.19296,Entire home/apt,8,2,2,4,$550.00,3,1125,351,1,1,5,5,5,5,5,5,4,False,33,0.27
7834026,within an hour,0.97,0.95,True,36,True,True,Copacabana,-22.96608925,-43.17644501,Entire home/apt,4,2,2,2,$785.00,3,182,284,31,18,4.81,4.87,5,4.84,4.97,4.97,4.71,True,29,0.42
47992193,within a day,0.60,0.98,False,7,True,True,Copacabana,-22.9801,-43.19045,Private room,6,1,1,6,$107.00,1,365,51,3,3,4.67,4.67,4.67,5,5,5,4.67,True,7,0.31
48318093,within an hour,0.88,0.50,False,0,True,True,Copacabana,-22.9638,-43.17669,Private room,2,1,1,1,$160.00,2,4,166,0,0,,,,,,,,False,2,
46064475,within a few hours,0.61,0.92,False,27,True,True,Copacabana,-22.98601,-43.19136,Entire home/apt,3,1,1,2,$380.00,14,380,49,0,0,,,,,,,,False,39,
5.98E+17,within an hour,1.00,1.00,True,0,True,True,Copacabana,-22.97613,-43.19164,Private room,2,1.5,1,1,$94.00,2,60,85,7,7,5,5,5,5,5,5,5,True,1,3.13
44998273,within an hour,1.00,0.99,False,7,True,True,Copacabana,-22.98438,-43.19196,Entire home/apt,4,2.5,2,3,$800.00,3,20,73,4,4,4.75,4.25,4.75,5,5,4.75,4.75,False,3,0.42
29584328,within an hour,1.00,1.00,True,1,True,True,Copacabana,-22.97585,-43.19227,Entire home/apt,8,2.5,3,7,$355.00,3,1125,204,139,39,4.99,4.96,4.99,4.98,4.97,4.92,4.89,True,3,3.2
52183446,within an hour,1.00,0.33,False,10,True,False,Copacabana,-22.96247,-43.17754,Entire home/apt,5,1,1,3,$210.00,3,365,345,0,0,,,,,,,,False,9,
36697308,within an hour,1.00,0.94,True,13,True,True,Copacabana,-22.97908,-43.19166,Entire home/apt,5,1,1,2,$286.00,4,1125,175,9,4,4.89,5,4.89,5,5,4.89,4.78,True,15,0.26
53343400,within an hour,1.00,1.00,False,0,True,True,Copacabana,-22.96379,-43.17625,Private room,2,1,1,2,$150.00,3,365,365,1,1,5,5,5,5,5,5,5,True,10,0.18
5.55E+17,within an hour,1.00,0.97,False,11,True,True,Copacabana,-22.96596,-43.17707,Entire home/apt,4,1.5,2,2,$151.00,1,5,21,7,7,5,5,4.57,5,5,4.86,4.86,True,11,1.71
15805730,within an hour,0.97,0.79,True,245,True,True,Copacabana,-22.98517,-43.19287,Entire home/apt,8,2,2,3,$479.00,2,1125,134,0,0,,,,,,,,False,184,
34223858,unknown,0.00,0.88,False,3,True,False,Copacabana,-22.96586,-43.17631,Entire home/apt,4,1,1,3,$250.00,3,30,0,1,0,4,5,5,5,5,5,4,True,3,0.03
9746182,within an hour,1.00,0.63,False,2,True,True,Copacabana,-22.9627,-43.17868,Entire home/apt,9,2,3,9,$300.00,3,1125,295,5,1,5,4.8,5,5,5,5,4.6,False,2,0.06
37618759,within a few hours,0.93,0.64,False,8,True,True,Copacabana,-22.97632,-43.19124,Private room,3,1,,1,$105.00,1,90,81,7,7,4.14,4.29,3.86,4.43,4.71,5,5,False,8,0.73
54147097,within an hour,1.00,1.00,False,0,True,True,Copacabana,-22.96566,-43.17974,Entire home/apt,5,2,2,2,$450.00,3,365,361,0,0,,,,,,,,True,10,
5.76E+17,within an hour,1.00,0.90,False,0,True,False,Copacabana,-22.97681,-43.19163,Private room,2,2,1,1,$150.00,2,365,349,4,4,5,5,5,5,5,5,5,False,2,1.19
8991632,within a few hours,1.00,0.16,False,2,True,True,Copacabana,-22.964436,-43.17601,Private room,5,1,1,3,$550.00,2,1125,216,7,2,5,5,5,5,5,5,4.86,False,3,0.09
6.46E+17,within an hour,0.75,0.29,False,1,True,True,Copacabana,-22.98612,-43.19052,Entire home/apt,6,2,2,4,$299.00,2,20,81,0,0,,,,,,,,False,3,
53727197,within an hour,0.97,0.79,True,245,True,True,Copacabana,-22.9626,-43.17747,Entire home/apt,5,1,1,3,$219.00,3,1125,174,0,0,,,,,,,,False,184,
2323295,within a few hours,0.93,0.86,False,59,True,True,Copacabana,-22.9664,-43.1761,Entire home/apt,2,1,,1,$148.00,4,1125,147,46,20,4.63,4.71,4.54,4.76,4.7,4.96,4.67,False,15,0.47
43269385,unknown,0.00,0.20,False,5,True,True,Copacabana,-22.97556,-43.19144,Private room,2,2.5,,1,$117.00,28,1125,90,0,0,,,,,,,,False,1,
51065368,within an hour,1.00,0.33,False,10,True,False,Copacabana,-22.96316,-43.17776,Entire home/apt,5,1,1,1,$210.00,3,365,352,1,1,5,5,5,5,5,5,5,False,9,0.19
18871236,within a day,0.70,0.00,False,1,True,True,Copacabana,-22.97566,-43.19033,Private room,2,1,1,1,$350.00,2,4,362,1,0,0,,,,,,,False,2,0.02
22790709,within a day,0.67,0.96,False,5,True,True,Copacabana,-22.98449,-43.19325,Private room,2,1,1,1,$199.00,2,365,0,2,0,4.5,4.5,4.5,5,5,5,4.5,True,5,0.05
45955834,unknown,0.00,0.00,False,2,True,False,Copacabana,-22.96528,-43.17981,Entire home/apt,2,1,1,2,"$1,000.00",1,1125,365,0,0,,,,,,,,True,2,
42138682,unknown,0.00,1.00,False,2,True,False,Copacabana,-22.97857,-43.19062,Entire home/apt,3,1,,2,$400.00,2,16,19,6,0,5,5,5,5,5,5,5,True,1,0.22
3031062,unknown,0.00,0.00,False,1,True,False,Copacabana,-22.96245,-43.17685,Entire home/apt,4,1,1,1,"$2,000.00",20,25,365,1,0,5,5,5,5,5,5,5,True,1,0.02
21729906,within a few hours,1.00,0.59,True,2,True,True,Copacabana,-22.97921,-43.19101,Entire home/apt,6,1,2,2,$283.00,2,27,89,8,8,5,4.88,5,4.88,5,5,4.88,False,2,1.03
5.26E+17,within a few hours,0.90,1.00,False,1,True,True,Copacabana,-22.96309,-43.17679,Entire home/apt,2,1,1,1,$168.00,2,70,365,1,1,5,4,5,5,5,5,5,True,1,0.26
22063021,unknown,0.00,0.00,False,1,True,False,Copacabana,-22.96474,-43.17624,Private room,4,1,,2,$600.00,7,10,365,0,0,,,,,,,,True,1,
14185207,a few days or more,0.00,0.00,False,1,True,True,Copacabana,-22.98532,-43.19284,Entire home/apt,6,1.5,2,4,$400.00,3,1125,219,1,0,0,,,,,,,False,1,0.02
41832085,unknown,0.00,1.00,False,0,True,True,Copacabana,-22.98517,-43.192,Entire home/apt,6,3,3,7,"$2,000.00",2,20,83,2,1,5,5,4.5,5,5,5,4.5,False,1,0.11
4705601,within a few hours,0.80,0.72,False,10,True,True,Copacabana,-22.97558,-43.18884,Entire home/apt,7,3,3,6,$500.00,3,1125,86,7,0,5,5,5,5,5,5,5,False,11,0.08
53480982,within an hour,0.75,0.82,False,2,True,True,Copacabana,-22.96276,-43.17729,Entire home/apt,4,1,1,1,$380.00,3,365,364,1,1,5,5,5,5,5,5,5,False,2,0.18
28301255,a few days or more,0.46,0.08,False,14,True,True,Copacabana,-22.97622,-43.18776,Entire home/apt,3,1,,1,$160.00,5,90,355,8,1,4,4.38,4.38,4.75,4.88,4.75,3.88,False,11,0.19
45152265,within an hour,1.00,0.78,False,9,True,True,Copacabana,-22.98439,-43.19184,Entire home/apt,4,1,1,2,$516.00,5,1125,180,0,0,,,,,,,,False,11,
51727123,within a few hours,0.94,0.47,False,33,True,True,Copacabana,-22.96263,-43.17704,Entire home/apt,4,1,1,2,$155.00,3,1125,311,2,2,4,4,5,4.5,5,4.5,4.5,False,33,0.24
22355728,within an hour,1.00,0.80,False,1,True,False,Copacabana,-22.98704,-43.19126,Entire home/apt,2,1.5,1,2,$160.00,5,30,352,0,0,,,,,,,,False,1,
3560525,within an hour,0.99,0.37,False,48,True,True,Copacabana,-22.98504,-43.19248,Entire home/apt,10,4,5,4,"$1,100.00",6,60,358,0,0,,,,,,,,False,42,
41951874,unknown,0.00,0.00,False,2,True,True,Copacabana,-22.98673,-43.19099,Entire home/apt,3,1,1,1,$750.00,5,15,140,0,0,,,,,,,,False,1,
51473503,within a few hours,0.97,0.59,False,39,True,True,Copacabana,-22.97923,-43.19122,Entire home/apt,4,1,1,1,$195.00,3,1125,352,2,2,5,5,5,5,5,5,4.5,False,29,0.27
4295030,within an hour,1.00,0.97,True,3,True,True,Copacabana,-22.97664,-43.19247,Entire home/apt,3,1,1,2,$174.00,14,75,28,161,9,4.8,4.86,4.83,4.98,4.99,4.83,4.71,False,4,1.75
6.21E+17,within a few hours,0.90,0.50,False,25,True,True,Copacabana,-22.98588,-43.19061,Entire home/apt,4,1.5,1,2,$350.00,4,365,360,0,0,,,,,,,,False,14,
21762078,unknown,0.00,0.00,False,2,True,False,Copacabana,-22.96534,-43.17665,Entire home/apt,4,1,1,2,$180.00,1,1125,193,52,26,4.73,4.81,4.67,4.94,4.81,4.9,4.79,False,1,0.96
10423838,within an hour,1.00,0.20,True,57,True,True,Copacabana,-22.9856,-43.19185,Entire home/apt,4,2,2,2,$723.00,1,1125,365,0,0,,,,,,,,False,56,
5.93E+17,within a few hours,0.83,0.92,False,0,False,False,Copacabana,-22.97888,-43.19137,Entire home/apt,4,1,1,2,$400.00,1,365,303,0,0,,,,,,,,True,2,
6.49E+17,within a few hours,1.00,1.00,False,0,True,True,Ipanema,-22.98477,-43.19416,Private room,1,1,1,1,$230.00,1,365,355,0,0,,,,,,,,False,2,
10924572,within a few hours,1.00,0.00,False,3,True,True,Copacabana,-22.97541,-43.1885,Entire home/apt,4,1,1,2,"$1,033.00",2,1125,269,0,0,,,,,,,,False,3,
16516604,within an hour,1.00,1.00,False,63,True,True,Copacabana,-22.96609,-43.17645,Entire home/apt,4,2,2,2,"$1,087.00",3,90,339,24,10,4.79,4.83,4.88,4.96,4.92,4.96,4.63,True,67,0.37
53241129,a few days or more,0.33,0.33,False,0,True,False,Copacabana,-22.98625,-43.19048,Entire home/apt,2,2,1,1,$450.00,3,14,357,1,1,5,5,5,5,5,5,5,False,1,0.51
52528849,within an hour,1.00,1.00,True,2,True,True,Copacabana,-22.9654,-43.17607,Entire home/apt,4,1,1,2,$130.00,3,1125,124,8,8,4.75,5,4.88,5,5,5,4.75,False,3,0.95
11309580,a few days or more,0.00,0.00,False,1,True,False,Copacabana,-22.97653,-43.18816,Entire home/apt,8,2,3,8,$560.00,2,1125,137,13,0,5,4.85,5,5,4.92,4.92,4.85,False,1,0.2
47267624,unknown,0.00,1.00,False,0,True,True,Ipanema,-22.98707,-43.19065,Entire home/apt,8,3.5,4,6,"$1,318.00",1,365,328,6,5,5,4.5,5,5,4.33,4.67,4.33,True,130,0.33
39212539,a few days or more,0.00,0.00,False,27,True,True,Copacabana,-22.98072,-43.19065,Private room,2,1,1,1,"$25,000.00",1,1125,365,0,0,,,,,,,,True,7,
6.00E+17,within an hour,1.00,0.00,False,0,True,True,Copacabana,-22.985,-43.19189,Entire home/apt,4,1,1,1,"$1,500.00",1,365,365,0,0,,,,,,,,False,1,
32650754,within a few hours,1.00,0.91,False,2,True,True,Copacabana,-22.97976,-43.19053,Entire home/apt,4,1,1,2,$220.00,4,28,348,16,6,4.88,4.94,4.88,4.75,4.75,5,4.75,False,1,0.43
6.15E+17,within a day,1.00,1.00,False,0,True,True,Copacabana,-22.96306,-43.177,Entire home/apt,9,2.5,2,6,$907.00,2,365,327,0,0,,,,,,,,False,1,
53426284,within an hour,0.99,0.99,False,75,True,True,Copacabana,-22.979494,-43.190701,Entire home/apt,9,3,3,6,$566.00,3,1125,190,9,9,4,4,3.89,4.11,3.67,4.11,4.22,True,47,1.38
47191144,within an hour,1.00,0.95,False,0,True,True,Copacabana,-22.98059,-43.19227,Entire home/apt,2,1,1,1,$150.00,2,15,121,32,26,4.84,4.91,4.81,5,4.94,4.75,4.78,False,1,1.87
34571309,within a day,0.80,0.27,False,5,True,False,Copacabana,-22.96299,-43.17401,Entire home/apt,3,1,1,2,$130.00,4,45,273,0,0,,,,,,,,False,5,
3303996,within a day,0.50,0.20,False,1,True,True,Copacabana,-22.98665,-43.19049,Entire home/apt,6,1.5,2,4,$362.00,4,15,364,6,0,4.33,4.17,5,4.83,4.83,5,3.5,False,1,0.08
1230738,unknown,0.00,0.00,False,1,True,False,Copacabana,-22.97658,-43.1885,Entire home/apt,6,3,3,4,"$2,000.00",4,1125,364,0,0,,,,,,,,False,1,
2523728,within an hour,1.00,0.89,False,1,True,True,Copacabana,-22.97882,-43.1912,Entire home/apt,4,2,2,3,$300.00,5,1125,334,33,4,4.67,4.85,4.94,4.91,4.81,4.7,4.61,False,1,0.34
10173828,a few days or more,0.00,0.00,False,1,True,True,Copacabana,-22.97671,-43.18866,Entire home/apt,5,1,1,3,$500.00,1,1125,362,1,0,5,5,5,5,5,5,4,False,1,0.01
53659334,unknown,0.00,1.00,False,0,True,False,Ipanema,-22.98554,-43.19433,Private room,2,1,1,2,$396.00,1,365,130,0,0,,,,,,,,True,4,
5.54E+17,within an hour,1.00,0.99,True,267,True,True,Copacabana,-22.98023,-43.19231,Entire home/apt,6,2,3,3,$837.00,1,365,222,19,19,4.95,5,4.89,4.84,4.89,4.89,4.95,True,17,4.32
26487252,within a day,1.00,0.92,False,1,True,True,Copacabana,-22.97926,-43.19086,Entire home/apt,7,2,2,6,$190.00,3,30,255,33,13,4.73,4.79,4.61,4.85,4.85,5,4.85,False,1,0.72
49712380,within a few hours,0.83,0.56,False,1,True,True,Copacabana,-22.98708,-43.19165,Entire home/apt,2,1,1,1,$209.00,3,180,81,4,3,3.75,4,3.75,4,3.5,5,4.5,True,1,0.31
137343,within an hour,1.00,0.92,False,3,True,True,Ipanema,-22.98456,-43.1956,Entire home/apt,4,,3,1,$361.00,6,365,0,39,0,4.53,4.41,4.32,4.35,4.32,4.88,4.53,False,1,0.29
3049947,within a day,1.00,0.00,False,1,True,True,Copacabana,-22.97413,-43.18617,Entire home/apt,6,3,3,4,"$1,000.00",5,60,0,1,0,5,4,5,5,5,5,5,False,1,0.02
53555219,within an hour,1.00,1.00,False,6,True,True,Copacabana,-22.96235,-43.17402,Entire home/apt,10,3.5,3,6,$382.00,4,365,48,1,1,5,5,5,5,5,5,5,True,4,0.18
7714747,unknown,0.00,0.00,False,2,True,True,Copacabana,-22.97977,-43.18951,Entire home/apt,2,1,,1,$620.00,3,1125,0,0,0,,,,,,,,False,1,
9430855,within a few hours,1.00,0.80,True,2,True,True,Copacabana,-22.96489,-43.17687,Entire home/apt,5,2,2,5,$300.00,6,200,0,29,8,4.86,4.93,4.86,5,4.97,4.9,4.64,False,2,0.37
47154322,within a few hours,1.00,0.76,False,1,True,True,Copacabana,-22.97845,-43.19041,Entire home/apt,4,1,,4,$298.00,3,90,164,14,13,4.93,4.86,5,5,4.93,5,4.93,False,1,1.1
14315601,within an hour,1.00,0.00,False,1,True,True,Recreio dos Bandeirantes,-23.00651,-43.45659,Entire home/apt,6,3,2,3,$850.00,4,1125,0,0,0,,,,,,,,False,1,
16134573,within a day,0.82,0.68,False,3,True,True,Botafogo,-22.95495,-43.17431,Entire home/apt,7,2,2,3,$340.00,3,1125,0,3,1,5,5,5,5,5,5,5,False,3,0.05
16665496,within a day,0.77,1.00,False,8,True,True,Copacabana,-22.96912,-43.18707,Entire home/apt,4,1,1,2,$170.00,3,90,0,14,7,4.79,4.93,4.64,5,4.86,4.93,4.79,True,10,0.24
21240625,within a day,0.50,0.00,False,1,True,False,Gávea,-22.97386,-43.22601,Entire home/apt,2,1,,1,$250.00,3,1125,0,1,0,5,5,5,5,5,5,5,False,1,0.02
10674014,unknown,0.00,0.00,False,1,True,True,Copacabana,-22.97118,-43.18927,Entire home/apt,2,1,1,1,$250.00,15,1125,0,4,0,4.33,4.67,4.33,4.33,4,4.67,3.67,False,1,0.06
23087098,within a day,0.77,1.00,False,8,True,True,Copacabana,-22.9664,-43.17606,Entire home/apt,6,2,2,2,$390.00,5,1125,0,2,1,5,5,5,5,5,5,4.5,True,10,0.04
23122853,unknown,0.00,0.00,False,1,True,False,Leme,-22.96287,-43.1692,Entire home/apt,2,1,,2,$210.00,2,1125,0,2,0,0,,,,,,,False,1,0.04
28363820,unknown,0.00,1.00,False,1,True,True,Leblon,-22.98304,-43.22334,Entire home/apt,4,2,2,3,$480.00,2,90,0,26,0,4.42,4.67,4.63,4.67,4.33,4.88,4.42,False,1,0.6
29486677,unknown,0.00,0.00,False,1,True,True,Copacabana,-22.963,-43.17666,Entire home/apt,4,1,1,2,$400.00,4,1125,0,0,0,,,,,,,,True,1,
52617216,within an hour,1.00,0.94,True,14,True,True,Copacabana,-22.97684,-43.19155,Entire home/apt,2,1,1,1,$390.00,3,60,25,6,6,4.83,5,4.5,5,5,4.67,4,True,8,0.77
30475913,unknown,0.00,0.50,False,6,True,False,Anil,-22.96602,-43.34659,Entire home/apt,6,1,2,1,$568.00,2,30,0,0,0,,,,,,,,False,1,
47425596,within a few hours,0.67,0.80,False,0,True,False,Copacabana,-22.97552,-43.19176,Entire home/apt,4,1,1,2,$217.00,3,90,296,0,0,,,,,,,,True,1,
32591825,unknown,0.00,0.00,False,2,True,True,Ipanema,-22.98673,-43.19911,Entire home/apt,7,4,4,4,"$4,500.00",3,333,0,1,0,5,4,5,5,5,5,5,False,2,0.04
40507053,unknown,0.00,0.00,False,1,True,True,Gávea,-22.97771,-43.2286,Entire home/apt,5,2,3,,$516.00,5,1125,0,0,0,,,,,,,,False,1,
40861833,within an hour,0.98,0.95,True,45,True,True,Copacabana,-22.9738,-43.1887,Entire home/apt,4,1,1,1,$550.00,90,1125,89,0,0,,,,,,,,False,21,
41469906,unknown,0.00,0.00,False,5,True,True,Jacarepaguá,-22.96782,-43.39822,Entire home/apt,4,1,2,2,$300.00,2,1125,0,0,0,,,,,,,,False,4,
46520605,within an hour,0.96,1.00,True,7,True,True,Copacabana,-22.98074,-43.1915,Entire home/apt,2,1.5,1,1,$139.00,2,365,42,50,47,4.66,4.74,4.44,4.78,4.82,4.68,4.7,True,5,2.79
42784618,unknown,0.00,0.00,False,2,True,False,Centro,-22.9104,-43.17581,Private room,3,1,,2,$84.00,3,1125,0,0,0,,,,,,,,False,1,
13672381,within a few hours,1.00,1.00,False,1,True,True,Copacabana,-22.97986,-43.19296,Entire home/apt,2,1,1,1,$237.00,3,30,71,12,3,4.75,4.83,4.75,5,4.75,4.67,4.67,False,1,0.21
47005142,within an hour,1.00,0.98,True,1,True,False,Copacabana,-22.98616,-43.19108,Entire home/apt,6,2,2,2,"$1,100.00",4,1125,181,0,0,,,,,,,,False,4,
6.36E+17,within an hour,0.97,0.90,False,1,True,False,Copacabana,-22.98536,-43.19174,Entire home/apt,3,1,1,2,$168.00,1,365,129,1,1,5,5,5,5,5,5,5,False,2,1
41983342,within an hour,0.97,0.79,True,245,True,True,Copacabana,-22.96337,-43.17792,Entire home/apt,8,2.5,3,4,$633.00,3,1125,169,1,1,5,4,5,5,5,5,5,False,184,0.14
52690343,within a day,0.70,0.45,False,9,True,True,Copacabana,-22.97894,-43.19209,Entire home/apt,3,1,1,1,$160.00,4,90,0,6,6,4.83,5,4.67,4.83,4.83,4.83,4.83,False,9,0.81
47003738,unknown,0.00,1.00,False,1,True,True,Copacabana,-22.96619,-43.19217,Entire home/apt,3,1,2,2,$680.00,3,3,0,1,1,4,4,5,5,5,5,4,False,1,0.18
47291263,unknown,0.00,0.00,False,1,True,True,Lagoa,-22.98034,-43.20606,Entire home/apt,6,3,3,4,"$7,744.00",5,365,0,0,0,,,,,,,,True,1,
2334436,within an hour,1.00,1.00,False,2,True,True,Copacabana,-22.97658,-43.19224,Entire home/apt,4,2,2,2,$350.00,3,30,37,18,9,4.76,4.94,4.94,4.71,4.82,4.88,4.71,True,2,0.22
5.91E+17,within an hour,0.78,0.99,False,2,True,True,Copacabana,-22.97995,-43.19096,Entire home/apt,3,1,1,2,$142.00,1,365,83,2,2,4,4.5,4,4.5,5,5,4,True,4,0.91
38208179,a few days or more,0.30,0.00,False,10,True,False,Copacabana,-22.96301,-43.17708,Entire home/apt,3,1,1,2,$270.00,7,90,324,0,0,,,,,,,,False,16,
5.95E+17,within a few hours,0.90,0.90,False,3,True,True,Copacabana,-22.96905,-43.18511,Entire home/apt,2,1,1,1,$160.00,15,365,11,3,3,3.67,3.67,3.33,3.67,3.67,3.67,3.67,False,1,1.5
6.13E+17,within an hour,0.67,0.00,False,1,True,True,Itanhangá,-22.99476,-43.31948,Private room,2,3,1,1,$65.00,30,90,0,0,0,,,,,,,,True,1,
30727417,within an hour,1.00,0.96,True,2,True,False,Copacabana,-22.96512,-43.18018,Shared room,1,1,1,1,$50.00,3,30,354,3,0,3.33,3.67,3.67,4.33,4.67,5,3.67,False,4,0.07
19678531,unknown,0.00,0.00,False,1,True,False,Copacabana,-22.96516,-43.1798,Entire home/apt,4,2,3,1,"$2,500.00",1,1125,365,0,0,,,,,,,,True,1,
5.78E+17,within an hour,1.00,0.96,True,0,True,True,Copacabana,-22.98522,-43.19113,Entire home/apt,4,2,2,2,$350.00,2,365,160,5,5,5,5,5,5,5,5,5,False,3,2.34
42842088,within a few hours,1.00,0.00,False,0,True,False,Copacabana,-22.96251,-43.17746,Entire home/apt,4,1,1,2,$200.00,3,1125,171,0,0,,,,,,,,True,1,
48149639,unknown,0.00,1.00,False,0,True,True,Copacabana,-22.96472,-43.18682,Entire home/apt,2,0,1,1,$400.00,1,1125,0,0,0,,,,,,,,False,1,
48031766,within a day,0.60,0.60,False,1,True,True,Copacabana,-22.96533,-43.17819,Private room,3,2,1,1,$200.00,1,5,87,0,0,,,,,,,,False,1,
